hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
2949:扇	扇	扇	yellemek; fanlamak	Yelpazeyle hafifçe yel yaptı.	kupepea	Alijipepea taratibu kwa upepeo.	yelpikləmək	O, yelpiklə yavaşca özünü sərinlətdi.	yelpimoq	U yelpig‘ich bilan asta shamollatdi.
2951:山区	山区	山区	dağlık bölge	Dağlık bölgede geceler çok sessizdir.	eneo la milimani	Usiku katika eneo la milimani ni kimya sana.	dağlıq ərazi	Dağlıq ərazidə gecələr çox sakit olur.	tog‘li hudud	Tog‘li hududda tunlar juda sokin.
2956:伤	伤	伤	yara; yaralamak	Eli yaralandı.	jeraha; kuumiza	Mkono wake ulijeruhiwa.	yara; incitmək	Onun əli yaralanıb.	jarohat; yaralamoq	Uning qo‘li jarohatlandi.
2958:商家	商家	商家	satıcı; tüccar	Birçok satıcı bu indirime katıldı.	mfanyabiashara; muuzaji	Wafanyabiashara wengi walishiriki punguzo hili.	satıcı; tacir	Bir çox satıcı bu endirim kampaniyasında iştirak etdi.	sotuvchi; savdogar	Ko‘p sotuvchilar bu chegirmali aksiyada qatnashdi.
2959:商人	商人	商人	iş insanı; tüccar	Bu iş insanı sık sık yurt dışına iş seyahatine gider.	mfanyabiashara	Mfanyabiashara huyu husafiri nje ya nchi mara nyingi kwa kazi.	iş adamı; tacir	Bu iş adamı tez-tez xaricə ezamiyyətə gedir.	tadbirkor; savdogar	Bu tadbirkor tez-tez xorijga xizmat safariga boradi.
2962:赏	赏	赏	seyretmek; hayranlıkla bakmak	Turistler göl kenarında çiçekleri seyrediyor.	kufurahia; kutazama kwa kuvutiwa	Watalii walifurahia maua kando ya ziwa.	zövq almaq; seyr etmək	Turistlər göl kənarında gülləri seyr etdilər.	zavqlanmoq; tomosha qilmoq	Sayyohlar ko‘l bo‘yida gullarni tomosha qilishdi.
2963:上传	上传	上传	yüklemek	Lütfen fotoğrafları çevrimiçi platforma yükleyin.	kupakia	Tafadhali pakia picha kwenye jukwaa la mtandaoni.	yükləmək	Zəhmət olmasa şəkilləri platformaya yükləyin.	yuklamoq	Iltimos, suratlarni platformaga yuklang.
2964:上升	上升	上升	yükselmek; artmak	Bu yıl satışlar yükselmeye devam ediyor.	kupanda; kuongezeka	Mauzo ya mwaka huu yanaendelea kuongezeka.	yüksəlmək; artmaq	Bu il satışlar artmağa davam edir.	ko‘tarilmoq; oshmoq	Bu yil savdo hajmi oshishda davom etmoqda.
2965:上下	上下	上下	alt üst; yaklaşık; toplam	Bu binada toplam on kat var.	juu na chini; takriban	Jengo hili lina jumla ya ghorofa kumi.	yuxarı-aşağı; təxminən; ümumilikdə	Bu binada ümumilikdə on mərtəbə var.	yuqori-past; taxminan; jami	Bu binoda jami o‘n qavat bor.
2966:上涨	上涨	上涨	artmak; yükselmek	Son zamanlarda sebze fiyatları arttı.	kupanda; kuongezeka	Bei za mboga zimepanda karibuni.	qalxmaq; artmaq	Son vaxtlar tərəvəz qiymətləri qalxıb.	ko‘tarilmoq; oshmoq	So‘nggi paytlarda sabzavot narxlari oshdi.
2967:烧	烧	烧	yakmak; pişirmek; ateşi çıkmak	Tenceredeki su çoktan kaynadı.	kuchoma; kupika; kuwa na homa	Maji kwenye sufuria tayari yamechemka.	yandırmaq; bişirmək; qızdırması olmaq	Qazandakı su artıq qaynayıb.	yoqmoq; pishirmoq; isitmasi chiqmoq	Qozondagi suv allaqachon qaynab bo‘lgan.
2968:烧烤	烧烤	烧烤	mangal; barbekü	Hafta sonu nehir kenarında mangal yemeye gittik.	nyama choma; kuchoma	Mwishoni mwa wiki tulienda kula nyama choma kando ya mto.	manqal; qril	Həftəsonu çay kənarında manqal yeməyə getdik.	kabob; gril	Dam olish kunida daryo bo‘yiga kabob yeyishga bordik.
2971:舍得	舍得	舍得	gözden çıkarmak; istekli olmak	Çocuğu için zaman ayırıp yanında olmaya isteklidir.	kuwa tayari kutoa	Kwa ajili ya mtoto wake, yuko tayari kutumia muda kuwa naye.	xərcləməyə hazır olmaq	Uşağı üçün vaxt sərf edib yanında olmağa hazırdır.	ayamaslik; rozi bo‘lmoq	Farzandi uchun vaqt ajratib yonida bo‘lishga rozi.
2981:深度	深度	深度	derinlik	Bu gölün derinliği yirmi metreyi aşıyor.	kina	Kina cha ziwa hili kinazidi mita ishirini.	dərinlik	Bu gölün dərinliyi iyirmi metrdən çoxdur.	chuqurlik	Bu ko‘lning chuqurligi yigirma metrdan oshadi.
2983:深厚	深厚	深厚	derin; köklü	Aralarında derin bir dostluk var.	kina; imara	Kuna urafiki wa kina kati yao.	dərin; möhkəm	Onların arasında dərin dostluq var.	chuqur; mustahkam	Ular orasida chuqur do‘stlik bor.
2985:深入	深入	深入	derine gitmek; kapsamlı	Muhabir dağlık bölgeye gidip derinlemesine röportaj yaptı.	kuingia ndani; kwa kina	Mwandishi aliingia eneo la milimani kufanya mahojiano.	dərinə getmək; ətraflı	Jurnalist dağlıq əraziyə gedib müsahibə aldı.	chuqur kirib bormoq; batafsil	Muxbir tog‘li hududga borib intervyu oldi.
2986:深远	深远	深远	derin ve uzun vadeli; geniş kapsamlı	Bu reform geniş kapsamlı bir etki yarattı.	yenye athari pana	Mageuzi haya yalileta athari pana.	dərin və uzaq təsirli	Bu islahat dərin təsir yaratdı.	uzoq ta'sirli; keng qamrovli	Bu islohot uzoq ta'sir ko‘rsatdi.
2993:升级	升级	升级	yükseltmek; güncellemek	Telefon sisteminin güncellenmesi gerekiyor.	kuboresha; kupandisha kiwango	Mfumo wa simu unahitaji kuboreshwa.	yeniləmək; səviyyəsini artırmaq	Telefon sistemini yeniləmək lazımdır.	yangilamoq; darajasini oshirmoq	Telefon tizimini yangilash kerak.
2994:升温	升温	升温	ısınmak; sıcaklık artmak	Yarından itibaren hava belirgin biçimde ısınacak.	kupata joto; halijoto kupanda	Kuanzia kesho, hali ya hewa itapata joto wazi.	isinmək; temperatur qalxmaq	Sabahdan hava xeyli isinəcək.	isimoq; harorat ko‘tarilmoq	Ertadan ob-havo sezilarli isiydi.
2999:省份	省份	省份	il; eyalet	Çin'de birçok farklı eyalet var.	mkoa	China ina mikoa mingi tofauti.	əyalət; vilayət	Çində çoxlu fərqli əyalətlər var.	viloyat	Xitoyda ko‘plab turli viloyatlar bor.
3001:胜	胜	胜	kazanmak; üstün olmak	Ev sahibi takım konuk takımı iki sayı farkla yendi.	kushinda; kuwa bora	Timu ya nyumbani iliishinda timu ya wageni kwa pointi mbili.	qalib gəlmək; üstün olmaq	Ev sahibi komanda qonaq komandanı iki xal fərqi ilə uddu.	yutmoq; ustun bo‘lmoq	Mezbon jamoa mehmon jamoani ikki ochko farq bilan yutdi.
3004:湿	湿	湿	ıslak	Yağmurdan sonra çimenlik hâlâ ıslak.	mvua; yenye unyevu	Baada ya mvua, nyasi bado ni zenye unyevu.	yaş; nəm	Yağışdan sonra otluq hələ də yaşdır.	ho‘l; nam	Yomg‘irdan keyin maysa hali ham ho‘l.
3005:失恋	失恋	失恋	aşk acısı çekmek; ayrılık yaşamak	Ayrılıktan sonra uzun süre üzgün kaldı.	kuachwa na mpenzi; kuvunjika kwa mapenzi	Baada ya kuachana na mpenzi, alihuzunika kwa muda mrefu.	sevgidə uğursuzluq yaşamaq; ayrılmaq	Ayrılıqdan sonra uzun müddət kədərli oldu.	sevgidan ayrilmoq; ajralishdan qiynalmoq	Ajralishdan keyin u uzoq vaqt xafa bo‘ldi.
3007:诗人	诗人	诗人	şair	Bu şair birçok ünlü şiir yazdı.	mshairi	Mshairi huyu aliandika mashairi mengi maarufu.	şair	Bu şair çoxlu məşhur şeirlər yazıb.	shoir	Bu shoir ko‘plab mashhur she'rlar yozgan.
3023:实验室	实验室	实验室	laboratuvar	Öğrenciler laboratuvarda test yapıyor.	maabara	Wanafunzi wanafanya majaribio maabarani.	laboratoriya	Tələbələr laboratoriyada sınaq aparırlar.	laboratoriya	Talabalar laboratoriyada sinov o‘tkazmoqda.
3025:食用	食用	食用	yenilebilir; yemek	Bu çiçek yenilebilir ve çay yapmak için de kullanılabilir.	kuliwa; chakula kinacholiwa	Aina hii ya ua inaweza kuliwa na pia kutumiwa kutengeneza chai.	yemək; yeməli	Bu gülü yemək olar və ondan çay da dəmləmək mümkündür.	yeyish mumkin; iste'mol qilmoq	Bu gulni yeyish ham, choy damlashda ishlatish ham mumkin.
3026:使得	使得	使得	sebep olmak; yapmak	Şiddetli yağmur maçın iptal edilmesine sebep oldu.	kusababisha; kufanya	Mvua kubwa ilisababisha mechi kufutwa.	səbəb olmaq; etmək	Güclü yağış oyunun ləğv edilməsinə səbəb oldu.	sabab bo‘lmoq; qilmoq	Kuchli yomg‘ir o‘yinning bekor bo‘lishiga sabab bo‘ldi.
3028:式	式	式	tarz; tip; ek	Bu yeni tarz elektrikli araç çok seviliyor.	aina; mtindo; kiambishi	Aina hii mpya ya gari la umeme inapendwa sana.	növ; üslub; şəkilçi	Bu yeni üslublu elektrikli avtomobil çox bəyənilir.	tur; uslub; qo‘shimcha	Bu yangi uslubdagi elektromobil juda mashhur.
3029:适当	适当	适当	uygun; yerinde	Uygun egzersiz uykuya yardımcı olur.	mwafaka; sahihi	Mazoezi yanayofaa husaidia usingizi.	uyğun; münasib	Uyğun idman yuxuya kömək edir.	mos; o‘rinli	Mos jismoniy mashq uyquga yordam beradi.
3034:市民	市民	市民	vatandaş; kent sakini	Birçok kent sakini hafta sonu etkinliğine katıldı.	mkazi wa mji; raia	Wakazi wengi wa mji walishiriki shughuli za mwisho wa wiki.	şəhər sakini; vətəndaş	Çoxlu şəhər sakini həftəsonu tədbirində iştirak etdi.	shahar aholisi; fuqaro	Ko‘plab shahar aholisi dam olish kuni tadbirida qatnashdi.
3036:视为	视为	视为	olarak görmek	Herkes güvenliği en önemli şey olarak görüyor.	kuchukulia kama	Kila mtu anachukulia usalama kama jambo muhimu zaidi.	hesab etmək; kimi görmək	Hamı təhlükəsizliyi ən vacib məsələ hesab edir.	deb bilmoq; deb hisoblamoq	Hamma xavfsizlikni eng muhim narsa deb biladi.
3041:试用	试用	试用	denemek; deneme süresi	Yeni yazılımı yedi gün ücretsiz deneyebilirsiniz.	kujaribu; kwa majaribio	Programu mpya inaweza kujaribiwa bure kwa siku saba.	sınaqdan keçirmək; sınaq müddəti	Yeni proqramı yeddi gün pulsuz sınaqdan keçirmək olar.	sinab ko‘rmoq; sinov muddati	Yangi dasturiy ta'minotni yetti kun bepul sinab ko‘rish mumkin.
3042:适用	适用	适用	uygulanabilir; uygun	Bu kural tüm çalışanlar için geçerlidir.	kutumika; kufaa	Kanuni hii inatumika kwa wafanyakazi wote.	tətbiq olunan; uyğun	Bu qayda bütün işçilərə tətbiq olunur.	tatbiq qilinadigan; mos	Bu qoida barcha xodimlarga tatbiq qilinadi.
3044:收集	收集	收集	toplamak	Araştırmacılar veri topluyor.	kukusanya	Watafiti wanakusanya data.	toplamaq	Tədqiqatçılar məlumat toplayırlar.	to‘plamoq	Tadqiqotchilar ma'lumot to‘plamoqda.
3045:收看	收看	收看	izlemek; yayını açmak	Akşam sekizde lütfen haber programını izleyin.	kutazama; kufuatilia	Tafadhali tazama kipindi cha habari saa mbili usiku.	baxmaq; izləmək	Axşam saat səkkizdə xəbərlər proqramına baxın.	tomosha qilmoq; ko‘rmoq	Kechqurun soat sakkizda yangiliklar dasturini tomosha qiling.
3046:守	守	守	korumak; beklemek	Güvenlik görevlisi kapıda bütün gece nöbet tuttu.	kulinda; kutunza	Mlinzi alilinda mlangoni usiku kucha.	qorumaq; saxlamaq	Mühafizəçi bütün gecə qapıda keşik çəkdi.	qo‘riqlamoq; saqlamoq	Qo‘riqchi tun bo‘yi kiraverishda turdi.
3047:首次	首次	首次	ilk kez	Bu onun uluslararası yarışmaya ilk katılışı.	mara ya kwanza	Hii ni mara yake ya kwanza kushiriki mashindano ya kimataifa.	ilk dəfə	Bu, onun beynəlxalq yarışda ilk iştirakıdır.	birinchi marta	Bu uning xalqaro musobaqada birinchi marta qatnashishi.
3048:手段	手段	手段	araç; yöntem	İletişim sorun çözmenin önemli bir yoludur.	njia; mbinu	Mawasiliano ni njia muhimu ya kutatua matatizo.	vasitə; üsul	Ünsiyyət problemləri həll etməyin vacib vasitəsidir.	vosita; usul	Muloqot muammolarni hal qilishning muhim vositasidir.
3054:售价	售价	售价	satış fiyatı	Bu bilgisayarın satış fiyatı düşük değil.	bei ya kuuza	Bei ya kuuza ya kompyuta hii si ndogo.	satış qiyməti	Bu kompüterin satış qiyməti aşağı deyil.	sotuv narxi	Bu kompyuterning sotuv narxi past emas.
3057:书房	书房	书房	çalışma odası	Babam akşamları sık sık çalışma odasında çalışır.	chumba cha kusomea	Baba mara nyingi hufanya kazi chumbani mwa kusomea usiku.	iş otağı; kabinet	Atam axşamlar tez-tez iş otağında işləyir.	ish xonasi; kabinet	Dadam kechqurunlari ko‘pincha ish xonasida ishlaydi.
3062:熟人	熟人	熟人	tanıdık	Yeni şehirde bir tanıdıkla karşılaşmak güzeldi.	mtu unayemjua	Inafurahisha kukutana na mtu unayemjua katika mji mpya.	tanış	Yeni şəhərdə tanışa rast gəlmək çox xoşdur.	tanish	Yangi shaharda tanish odamni uchratish yoqimli.
3068:树木	树木	树木	ağaçlar	Yolun iki yanına birçok ağaç dikildi.	miti	Miti mingi ilipandwa pande zote mbili za barabara.	ağaclar	Yolun hər iki tərəfində çoxlu ağac əkildi.	daraxtlar	Yo‘lning ikki tomoniga ko‘p daraxt ekildi.
3069:摔	摔	摔	düşmek; yere atmak	Yağmurlu günde düşüp yaralandı.	kuanguka; kutupa chini	Alianguka siku ya mvua.	yıxılmaq; yerə atmaq	O, yağışlı gündə yıxıldı.	yiqilmoq; uloqtirmoq	U yomg‘irli kunda yiqilib tushdi.
3071:水分	水分	水分	nem; su oranı	Bu meyvenin su oranı çok yüksek.	unyevu; maji yaliyomo	Tunda hili lina maji mengi.	nəm; su miqdarı	Bu meyvədə su miqdarı çoxdur.	namlik; suv miqdori	Bu mevada suv miqdori ko‘p.
3073:睡眠	睡眠	睡眠	uyku	İyi uyku çalışma verimini artırabilir.	usingizi	Usingizi mzuri unaweza kuongeza ufanisi wa kazi.	yuxu	Yaxşı yuxu iş səmərəliliyini artıra bilər.	uyqu	Yaxshi uyqu ish samaradorligini oshiradi.
3074:顺	顺	顺	düzgün; yol boyunca	Bu yol çok düzgün, arabayla gitmek rahat.	laini; kufuata	Barabara hii ni laini, hivyo kuendesha gari ni rahisi.	hamar; boyunca	Bu yol çox hamardır, maşın sürmək rahatdır.	ravon; bo‘ylab	Bu yo‘l ravon, mashina haydash qulay.
3081:四处	四处	四处	her tarafa; dört bir yana	Çocuklar bahçede dört bir yana koştu.	kila mahali; pande zote	Watoto walikimbia kila mahali uani.	hər yerə; dörd tərəfə	Uşaqlar həyətdə hər tərəfə qaçdılar.	hamma yoqqa; to‘rt tomonga	Bolalar hovlida hamma yoqqa yugurishdi.
3083:四周	四周	四周	çevre; dört yan	Evin dört yanında ağaç var.	mazingira; pande zote	Kuna miti pande zote za nyumba.	ətraf; dörd yan	Evin ətrafı ağaclarla doludur.	atrof; to‘rt tomon	Uyning atrofida daraxtlar bor.
3084:搜	搜	搜	aramak	Polis kayıp kişiyle ilgili ipuçlarını arıyor.	kutafuta	Polisi wanatafuta vidokezo kuhusu mtu aliyepotea.	axtarmaq	Polis itkin şəxslə bağlı izləri axtarır.	qidirmoq	Politsiya yo‘qolgan odam haqidagi izlarni qidirmoqda.
3087:酸甜苦辣	酸甜苦辣	酸甜苦辣	ekşi tatlı acı baharatlı; hayatın tatları	Bu kitap hayatın bütün tatlarını anlatıyor.	chachu, tamu, chungu na kali; ladha za maisha	Kitabu hiki kinaonyesha ladha mbalimbali za maisha.	turş, şirin, acı və ədviyyatlı; həyatın dadları	Bu kitab həyatın müxtəlif dadlarını təsvir edir.	nordon, shirin, achchiq va o‘tkir; hayot ta'mlari	Bu kitob hayotning turli ta'mlarini tasvirlaydi.
3088:随	随	随	izlemek; birlikte değişmek	Fiyatlar mevsime göre değişir.	kufuata; pamoja na	Bei hubadilika kulingana na msimu.	izləmək; uyğun olaraq	Qiymətlər mövsümə uyğun dəyişir.	ergashmoq; bilan birga	Narxlar mavsumga qarab o‘zgaradi.
3089:随后	随后	随后	sonra; ardından	Toplantı bitti, herkes ardından ayrıldı.	baadaye; halafu	Mkutano uliisha, kisha wote wakaondoka.	sonra; ardınca	İclas bitdi, hamı sonra getdi.	keyin; so‘ngra	Yig‘ilish tugadi, hamma keyin ketdi.
3094:损害	损害	损害	zarar vermek	Sigara sağlığa zarar verir.	kudhuru; kuharibu	Uvutaji sigara hudhuru afya.	zərər vermək	Siqaret çəkmək sağlamlığa zərər verir.	zarar yetkazmoq	Chekish sog‘liqqa zarar yetkazadi.
3097:缩小	缩小	缩小	küçültmek; azaltmak	Şirket maliyet farkını azaltmayı umuyor.	kupunguza; kufanya ndogo	Kampuni inatumaini kupunguza pengo la gharama.	kiçiltmək; azaltmaq	Şirkət xərc fərqini azaltmaq istəyir.	kichraytirmoq; kamaytirmoq	Kompaniya xarajat farqini kamaytirishni xohlaydi.
3100:他人	他人	他人	başkaları; diğer insanlar	Başkalarının eşyalarını gelişigüzel alma.	watu wengine	Usichukue vitu vya watu wengine bila mpango.	başqaları; başqa insanlar	Başqalarının əşyalarını özbaşına götürmə.	boshqalar; boshqa odamlar	Boshqalarning narsasini bemalol olib ketma.
3101:台灯	台灯	台灯	masa lambası	Çalışma masasının üzerinde bir masa lambası var.	taa ya mezani	Kuna taa ya mezani juu ya dawati.	stol lampası	Yazı masasının üstündə stol lampası var.	stol chirog‘i	Yozuv stolida stol chirog‘i bor.
3104:谈话	谈话	谈话	konuşma; sohbet etmek	Bu konuşma birbirimizi daha iyi anlamamızı sağladı.	mazungumzo; kuzungumza	Mazungumzo haya yalitusaidia kuelewana zaidi.	söhbət; danışmaq	Bu söhbət bir-birimizi daha yaxşı anlamağımıza kömək etdi.	suhbat; gaplashmoq	Bu suhbat bir-birimizni yaxshiroq tushunishga yordam berdi.
3107:特产	特产	特产	yerel özel ürün	Çay buranın yerel özel ürünüdür.	bidhaa maalumu ya eneo	Chai ni bidhaa maalumu ya eneo hili.	yerli məhsul; xüsusi nemət	Çay buranın yerli məhsuludur.	mahalliy maxsus mahsulot	Choy bu yerning mahalliy maxsus mahsuloti.
3110:特有	特有	特有	kendine özgü; özel	Bu bitkinin kendine özgü bir kokusu var.	ya kipekee; tabia maalumu	Mmea huu una harufu ya kipekee.	özünəməxsus; xüsusi	Bu bitkinin özünəməxsus qoxusu var.	o‘ziga xos; noyob	Bu o‘simlikning o‘ziga xos hidi bor.
3112:疼痛	疼痛	疼痛	ağrı	Egzersizden sonra bacaklarda biraz ağrı var.	maumivu	Baada ya mazoezi, miguu ina maumivu kidogo.	ağrı	Məşqdən sonra ayaqlarda bir az ağrı var.	og‘riq	Mashqdan keyin oyoqlarda biroz og‘riq bor.
3114:提交	提交	提交	sunmak; teslim etmek	Lütfen raporu cuma gününden önce teslim edin.	kuwasilisha	Tafadhali wasilisha ripoti kabla ya Ijumaa.	təqdim etmək	Zəhmət olmasa hesabatı cümə gününə qədər təqdim edin.	topshirmoq; taqdim etmoq	Iltimos, hisobotni juma kunigacha topshiring.
3116:提起	提起	提起	söz etmek; kaldırmak	Memleketinden söz açılınca çok mutlu olur.	kutaja; kuinua	Kila mji wake wa nyumbani unapotajwa, hufurahi sana.	xatırlatmaq; qaldırmaq	Doğma yurdundan söz düşəndə çox sevinir.	tilga olmoq; ko‘tarmoq	Vatanini tilga olishsa, u juda xursand bo‘ladi.
3117:提升	提升	提升	geliştirmek; yükseltmek	Eğitim çalışanların becerilerini geliştirebilir.	kuboresha; kupandisha	Mafunzo yanaweza kuboresha ujuzi wa wafanyakazi.	artırmaq; yüksəltmək	Təlim işçilərin bacarıqlarını artıra bilər.	yaxshilamoq; oshirmoq	Trening xodimlar ko‘nikmalarini oshirishi mumkin.
3120:体力	体力	体力	fiziksel güç	Uzun mesafe koşusu fiziksel gücü çok sınar.	nguvu za mwili	Mbio ndefu hujaribu nguvu za mwili.	fiziki güc	Uzun məsafəyə qaçış fiziki gücü çox sınağa çəkir.	jismoniy kuch	Uzoq masofaga yugurish jismoniy kuchni sinaydi.
3123:替	替	替	yerine; adına	Meslektaşımın yerine bir e-postayı yanıtladım.	kwa niaba ya; badala ya	Nilijibu barua pepe kwa niaba ya mwenzangu.	əvəzinə; üçün	Həmkarımın əvəzinə bir e-poçta cavab verdim.	o‘rniga; uchun	Hamkasbim o‘rniga bir xatga javob berdim.
3125:天上	天上	天上	gökyüzünde	Gökyüzünde birkaç beyaz bulut var.	angani	Kuna mawingu meupe kadhaa angani.	göydə	Göydə bir neçə ağ bulud var.	osmonda	Osmonda bir nechta oq bulut bor.
3126:填	填	填	doldurmak	Lütfen adınızı birinci satıra yazın.	kujaza	Tafadhali jaza jina lako kwenye mstari wa kwanza.	doldurmaq	Zəhmət olmasa adınızı birinci sətrə yazın.	to‘ldirmoq	Iltimos, ismingizni birinchi qatorga yozing.
3127:甜品	甜品	甜品	tatlı	Yemekten sonra bir tatlı sipariş ettik.	kitindamlo	Baada ya chakula tuliagiza kitindamlo.	desert; şirniyyat	Yeməkdən sonra bir desert sifariş etdik.	shirinlik; desert	Ovqatdan keyin bitta shirinlik buyurtma qildik.
3128:挑	挑	挑	seçmek	Gri bir palto seçti.	kuchagua	Alichagua koti la kijivu.	seçmək	O, boz palto seçdi.	tanlamoq	U kulrang palto tanladi.
3129:挑选	挑选	挑选	seçmek; ayıklamak	Doğum günü hediyesi seçiyor.	kuchagua; kuteua	Anachagua zawadi ya siku ya kuzaliwa.	seçmək	O, ad günü hədiyyəsi seçir.	tanlab olmoq	U tug‘ilgan kun sovg‘asini tanlamoqda.
3130:调	调	调	ayarlamak	Lütfen klimanın sıcaklığını biraz yükseltin.	kurekebisha	Tafadhali ongeza kidogo joto la kiyoyozi.	tənzimləmək	Zəhmət olmasa kondisionerin temperaturunu bir az artırın.	sozlamoq; moslamoq	Iltimos, konditsioner haroratini biroz ko‘taring.
3134:跳高	跳高	跳高	yüksek atlama	Okul yarışmasında yüksek atlamaya katıldı.	kuruka juu	Alishiriki kuruka juu katika mashindano ya shule.	hündürlüyə tullanma	O, məktəb yarışında hündürlüyə tullanma üzrə iştirak etdi.	balandlikka sakrash	U maktab musobaqasida balandlikka sakrashda qatnashdi.
3135:跳远	跳远	跳远	uzun atlama	Uzun atlama hız ve güç gerektirir.	kuruka mbali	Kuruka mbali kunahitaji kasi na nguvu.	uzunluğa tullanma	Uzunluğa tullanma sürət və güc tələb edir.	uzunlikka sakrash	Uzunlikka sakrash tezlik va kuch talab qiladi.
3136:贴	贴	贴	yapıştırmak	Fotoğrafı duvara yapıştırdı.	kubandika	Alibandika picha ukutani.	yapışdırmaq	O, şəkli divara yapışdırdı.	yopishtirmoq	U suratni devorga yopishtirdi.
3137:铁路	铁路	铁路	demiryolu	Bu demiryolu kuzey ve güney şehirlerini birbirine bağlıyor.	reli	Reli hii inaunganisha miji ya kaskazini na kusini.	dəmir yolu	Bu dəmir yolu şimal və cənub şəhərlərini birləşdirir.	temir yo‘l	Bu temir yo‘l shimoliy va janubiy shaharlarni bog‘laydi.
3138:停留	停留	停留	kalmak; duraklamak	Turistler göl kenarında yarım saat kaldı.	kukaa; kusimama kwa muda	Watalii walikaa kando ya ziwa kwa nusu saa.	qalmaq; dayanmaq	Turistlər göl kənarında yarım saat qaldılar.	qolmoq; to‘xtab o‘tmoq	Sayyohlar ko‘l bo‘yida yarim soat qolishdi.
3140:通行	通行	通行	geçişe açılmak; geçmek	Bu köprü yarın trafiğe yeniden açılacak.	kupitika; kufunguliwa kwa magari	Daraja hili litafunguliwa tena kwa magari kesho.	keçid açılmaq; hərəkətə açıq olmaq	Bu körpü sabah yenidən hərəkətə açılacaq.	o‘tish; qatnovga ochilmoq	Bu ko‘prik ertaga yana qatnovga ochiladi.
3141:同	同	同	aynı; ile	Arkadaşımla birlikte tiyatroya gittim.	sawa; pamoja na	Nilienda ukumbi wa michezo pamoja na rafiki.	eyni; ilə	Dostumla birlikdə teatra getdim.	bir xil; bilan	Do‘stim bilan teatrga bordim.
3143:同一	同一	同一	aynı; özdeş	Aynı binada oturuyorlar.	mmoja; sawa	Wanaishi katika jengo moja.	eyni; tam oxşar	Onlar eyni binada yaşayırlar.	bir xil; aynan	Ular bir binoda yashaydi.
3147:投	投	投	atmak; yatırım yapmak; oy vermek	Topu potaya attı.	kutupa; kuwekeza; kupiga kura	Alitupa mpira kwenye kikapu.	atmaq; sərmayə qoymaq; səs vermək	O, topu səbətə atdı.	tashlamoq; sarmoya kiritmoq; ovoz bermoq	U to‘pni savatga tashladi.
3149:头	头	头	ek; baş	Kutunun içinde hâlâ bir kitap var.	kiambishi; kichwa	Ndani ya boksi bado kuna kitabu.	şəkilçi; baş	Qutunun içində hələ bir kitab var.	qo‘shimcha; bosh	Qutining ichida hali bitta kitob bor.
3151:图画	图画	图画	resim; çizim	Çocuğun resmi duvarda asılı.	picha; mchoro	Mchoro wa mtoto umetundikwa ukutani.	şəkil; rəsm	Uşağın rəsmi divardan asılıb.	rasm; chizma	Bolaning rasmi devorga osilgan.
3152:图书	图书	图书	kitaplar	Kütüphane birçok yeni kitap aldı.	vitabu	Maktaba imenunua vitabu vingi vipya.	kitablar	Kitabxana çoxlu yeni kitab aldı.	kitoblar	Kutubxona ko‘p yangi kitob sotib oldi.
3157:团队	团队	团队	ekip; takım	Bu ekip çok iyi işbirliği yapıyor.	timu	Timu hii inashirikiana vizuri sana.	komanda	Bu komanda çox yaxşı əməkdaşlıq edir.	jamoa	Bu jamoa juda yaxshi hamkorlik qiladi.
3158:推动	推动	推动	teşvik etmek; ilerletmek	Yeni teknoloji sektörün gelişimini ilerletti.	kukuza; kusukuma mbele	Teknolojia mpya imekuza maendeleo ya sekta.	təşviq etmək; irəli aparmaq	Yeni texnologiya sahənin inkişafını irəli apardı.	rivojlantirmoq; oldinga surmoq	Yangi texnologiya soha rivojini oldinga surdi.
3161:推进	推进	推进	ilerletmek; yürütmek	Şirket bu projeyi ilerletiyor.	kuendeleza; kusukuma mbele	Kampuni inaendeleza mradi huu.	irəlilətmək; həyata keçirmək	Şirkət bu layihəni irəlilədir.	ilgari surmoq; rivojlantirmoq	Kompaniya bu loyihani ilgari surmoqda.
3163:退出	退出	退出	çekilmek; çıkmak	Bu yarışmadan çekilmeye karar verdi.	kujiondoa; kutoka	Aliamua kujiondoa katika mashindano haya.	çıxmaq; imtina etmək	O, bu yarışdan çıxmağa qərar verdi.	chiqib ketmoq; voz kechmoq	U bu musobaqadan chiqishga qaror qildi.
3164:退还	退还	退还	iade etmek; geri ödemek	Satıcı tüm ücreti iade etmeyi kabul etti.	kurudisha; kurejesha pesa	Muuzaji alikubali kurejesha ada yote.	geri qaytarmaq; pulu qaytarmaq	Satıcı bütün məbləği geri qaytarmağa razı oldu.	qaytarmoq; pulini qaytarib bermoq	Sotuvchi barcha to‘lovni qaytarishga rozi bo‘ldi.
3166:拖鞋	拖鞋	拖鞋	terlik	Eve girdikten sonra lütfen terlik giyin.	kandambili; viatu vya ndani	Baada ya kuingia nyumbani, tafadhali vaa kandambili.	başmaq; ev ayaqqabısı	Evə girəndən sonra zəhmət olmasa başmaq geyinin.	shippak; uy oyoq kiyimi	Uyga kirgach, iltimos, shippak kiying.
