hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
2149:乘务员	乘务员	乘务员	ယာဉ်ဝန်ထမ်း; လေယာဉ်ဝန်ထမ်း	ယာဉ်ဝန်ထမ်းက အားလုံးကို လုံခြုံရေးခါးပတ် ပတ်ဖို့ သတိပေးတယ်။	បុគ្គលិកបម្រើលើយានយន្ត	បុគ្គលិកបម្រើបានរំលឹកអ្នកទាំងអស់ឱ្យពាក់ខ្សែក្រវាត់សុវត្ថិភាព។	ພະນັກງານບໍລິການໃນພາຫະນະ	ພະນັກງານໄດ້ເຕືອນທຸກຄົນໃຫ້ຄາດສາຍແອວນິລະໄພ.	यातायात कर्मचारी; परिचारक	परिचारकले सबैलाई सिट बेल्ट बाँध्न सम्झाए।
2153:橙子	橙子	橙子	လိမ္မော်သီး	ဒီလိမ္မော်သီးက ချိုပြီး ရေလည်း များတယ်။	ផ្លែក្រូច	ផ្លែក្រូចនេះផ្អែម ហើយមានទឹកច្រើន។	ໝາກກ້ຽງ	ໝາກກ້ຽງນີ້ຫວານ ແລະມີນ້ຳຫຼາຍ.	सुन्तला	यो सुन्तला धेरै मिठो र रसिलो छ।
2154:池	池	池	ကန်; ရေကန်	ခြံထဲမှာ ရေကန်အသေးတစ်ခုရှိတယ်။	ស្រះ; អាង	ក្នុងទីធ្លាមានស្រះតូចមួយ។	ບໍ່ນ້ຳ; ສະນ້ຳ	ໃນເດີ່ນມີບໍ່ນ້ຳນ້ອຍໜຶ່ງ.	पोखरी; कुण्ड	आँगनमा एउटा सानो पोखरी छ।
2159:充电	充电	充电	အားသွင်းသည်	ဖုန်းက ဘက်ထရီကုန်ခါနီးပြီ၊ အားသွင်းဖို့လိုတယ်။	សាកថ្ម	ទូរស័ព្ទជិតអស់ថ្មហើយ ត្រូវសាកថ្ម។	ສາກໄຟ	ໂທລະສັບໃກ້ໝົດແບັດແລ້ວ ຕ້ອງສາກໄຟ.	चार्ज गर्नु	मोबाइलको ब्याट्री सकिन लागेको छ, चार्ज गर्नुपर्छ।
2162:充值	充值	充值	ငွေဖြည့်သည်; အားဖြည့်သည်	ကျွန်တော် ဘတ်စ်ကားကတ်ထဲကို တစ်ရာ ငွေဖြည့်လိုက်တယ်။	បញ្ចូលលុយ; បញ្ចូលទឹកប្រាក់	ខ្ញុំបានបញ្ចូលលុយមួយរយទៅក្នុងកាតឡានក្រុង។	ເຕີມເງິນ; ຕື່ມເງິນ	ຂ້ອຍເຕີມເງິນໃສ່ບັດລົດເມໜຶ່ງຮ້ອຍ.	रिचार्ज गर्नु; पैसा थप्नु	मैले बस कार्डमा सय रुपैयाँ थपेँ।
2165:虫子	虫子	虫子	ပိုးကောင်; ပိုးမွှား	ပန်းအိုးထဲမှာ ပိုးကောင်သေးသေးတွေ အနည်းငယ်ရှိတယ်။	សត្វល្អិត	ក្នុងផើងផ្កាមានសត្វល្អិតតូចៗពីរបី។	ແມງໄມ້; ໂຕແມງ	ໃນກະຖາງດອກໄມ້ມີແມງໄມ້ນ້ອຍສອງສາມໂຕ.	किरा; कीरा	फूलको गमलामा केही साना किरा छन्।
2167:抽	抽	抽	ဆွဲထုတ်သည်; ဆေးလိပ်သောက်သည်; စုပ်ထုတ်သည်	သူက ဘူးထဲကနေ စာရွက်တစ်ရွက် ဆွဲထုတ်တယ်။	ដកចេញ; ជក់បារី; បូម	គាត់ដកក្រដាសមួយសន្លឹកចេញពីប្រអប់។	ດຶງອອກ; ສູບຢາ; ສູບອອກ	ລາວດຶງເຈ້ຍໜຶ່ງແຜ່ນອອກຈາກກ່ອງ.	तान्नु; धूम्रपान गर्नु; पम्प गर्नु	उसले बक्सबाट एउटा कागज तान्यो।
2170:初	初	初	အစပိုင်း; စောစောပိုင်း	အစည်းအဝေးကို နောက်လအစမှာ ပြုလုပ်ဖို့ သတ်မှတ်ထားတယ်။	ដើម; ចាប់ផ្តើម	កិច្ចប្រជុំត្រូវបានកំណត់ឱ្យធ្វើនៅដើមខែក្រោយ។	ຕົ້ນ; ເບື້ອງຕົ້ນ	ການປະຊຸມຖືກກຳນົດໃຫ້ຈັດໃນຕົ້ນເດືອນໜ້າ.	सुरु; आरम्भ	बैठक अर्को महिनाको सुरुतिर तय गरिएको छ।
2173:初期	初期	初期	အစပိုင်းကာလ	စီမံကိန်းအစပိုင်းမှာ ငွေကြေးပိုလိုအပ်တယ်။	ដំណាក់កាលដំបូង	ដំណាក់កាលដំបូងនៃគម្រោងត្រូវការថវិកាច្រើនជាងនេះ។	ໄລຍະຕົ້ນ	ໄລຍະຕົ້ນຂອງໂຄງການຕ້ອງການທຶນຫຼາຍຂຶ້ນ.	प्रारम्भिक चरण	परियोजनाको प्रारम्भिक चरणमा थप रकम चाहिन्छ।
2175:出售	出售	出售	ရောင်းချသည်	ဒီအိမ်ခန်းကို ရောင်းချနေတယ်။	លក់; ដាក់លក់	ផ្ទះមួយឈុតនេះកំពុងដាក់លក់។	ຂາຍ; ວາງຂາຍ	ເຮືອນຊຸດນີ້ກຳລັງວາງຂາຍ.	बेच्नु; बिक्रीमा राख्नु	यो घर बिक्रीमा छ।
2177:出自	出自	出自	မှလာသည်; မူရင်းဖြစ်သည်	ဒီစကားက စာအုပ်ဟောင်းတစ်အုပ်ထဲက လာတာပါ။	មកពី; មានប្រភពពី	ប្រយោគនេះមានប្រភពពីសៀវភៅបុរាណមួយ។	ມາຈາກ; ມີຕົ້ນກຳເນີດຈາກ	ປະໂຫຍກນີ້ມາຈາກປຶ້ມເກົ່າໜຶ່ງ.	बाट आएको; उत्पत्ति भएको	यो वाक्य एउटा पुरानो पुस्तकबाट आएको हो।
2179:处	处	处	ကိုင်တွယ်သည်; ဖြေရှင်းသည်	သူက ဒီရှုပ်ထွေးတဲ့ ပြဿနာကို ကိုင်တွယ်နေတယ်။	ដោះស្រាយ; គ្រប់គ្រង	គាត់កំពុងដោះស្រាយបញ្ហាស្មុគស្មាញនេះ។	ຈັດການ; ແກ້ໄຂ	ລາວກຳລັງຈັດການບັນຫາຊັບຊ້ອນນີ້.	सम्हाल्नु; समाधान गर्नु	ऊ यो जटिल समस्या सम्हाल्दै छ।
2181:处于	处于	处于	အခြေအနေတစ်ခုတွင်ရှိသည်	ကုမ္ပဏီက လက်ရှိမှာ အမြန်ဖွံ့ဖြိုးတိုးတက်နေတဲ့ အဆင့်မှာ ရှိတယ်။	ស្ថិតនៅក្នុង	ក្រុមហ៊ុនបច្ចុប្បន្នស្ថិតនៅក្នុងដំណាក់កាលអភិវឌ្ឍយ៉ាងលឿន។	ຢູ່ໃນສະພາບ; ຢູ່ໃນຂັ້ນ	ບໍລິສັດປັດຈຸບັນຢູ່ໃນໄລຍະພັດທະນາຢ່າງໄວ.	स्थित हुनु; अवस्थामा हुनु	कम्पनी अहिले तीव्र विकासको चरणमा छ।
2182:处	处	处	နေရာ; အစက်အပြောက်	ဒီအိမ်ဟောင်းနေရာကို ပြင်ပြီးပြီ။	កន្លែង; ទីតាំង	ផ្ទះចាស់កន្លែងនេះបានជួសជុលរួចហើយ។	ບ່ອນ; ສະຖານທີ່	ເຮືອນເກົ່າບ່ອນນີ້ສ້ອມແປງສຳເລັດແລ້ວ.	ठाउँ; स्थान	यो पुरानो घरको ठाउँ मर्मत भइसकेको छ।
2183:传	传	传	လွှဲပေးသည်; ပျံ့နှံ့စေသည်	ဒီစာရွက်စာတမ်းကို အားလုံးထံ လွှဲပေးပါ။	បញ្ជូន; ផ្សព្វផ្សាយ	សូមបញ្ជូនឯកសារនេះទៅអ្នកទាំងអស់គ្នា។	ສົ່ງຕໍ່; ແຜ່ກະຈາຍ	ກະລຸນາສົ່ງເອກະສານນີ້ໃຫ້ທຸກຄົນ.	पठाउनु; फैलाउनु	कृपया यो सामग्री सबैलाई पठाउनुहोस्।
2185:传递	传递	传递	ပေးပို့သည်; လက်ဆင့်ကမ်းသည်	အပြုံးက ခင်မင်မှုကို ပေးပို့နိုင်တယ်။	បញ្ជូន; បន្ត	ស្នាមញញឹមអាចបញ្ជូនសារមិត្តភាពបាន។	ສົ່ງຕໍ່; ຖ່າຍທອດ	ຮອຍຍິ້ມສາມາດສົ່ງຂໍ້ຄວາມເປັນມິດໄດ້.	सञ्चार गर्नु; पठाउनु	मुस्कानले मैत्रीपूर्ण सन्देश पुर्याउन सक्छ।
2188:窗台	窗台	窗台	ပြတင်းပေါက်တင်ခုံ	ပြတင်းပေါက်တင်ခုံပေါ်မှာ ပန်းအိုးနှစ်လုံး ထားထားတယ်။	គែមបង្អួច	លើគែមបង្អួចមានផើងផ្កាពីរ។	ຂອບປ່ອງຢ້ຽມ	ຢູ່ຂອບປ່ອງຢ້ຽມມີກະຖາງດອກໄມ້ສອງກະຖາງ.	झ्यालको तख्ता	झ्यालको तख्तामा दुईवटा फूलका गमला राखिएका छन्।
