hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
3763:成千上万	成千上万	成千上万	వేలాది; అనేక వేల	వేలాది మంది ర్యాలీలో పాల్గొన్నారు.	ಸಾವಿರಾರು; ಅನೇಕ ಸಾವಿರ	ಸಾವಿರಾರು ಜನರು ಮೆರವಣಿಗೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿದರು.
3766:诚信	诚信	诚信	నిజాయితీ; నమ్మదగినతనం	వ్యాపారంలో అత్యంత ముఖ్యమైనది నిజాయితీ.	ಪ್ರಾಮಾಣಿಕತೆ; ವಿಶ್ವಾಸಾರ್ಹತೆ	ವ್ಯಾಪಾರದಲ್ಲಿ ಅತ್ಯಂತ ಮುಖ್ಯದ್ದು ಪ್ರಾಮಾಣಿಕತೆ.
3768:城镇	城镇	城镇	పట్టణం; చిన్న నగరం	ఈ పట్టణం సముద్ర తీరానికి దగ్గరగా ఉంది.	ಪಟ್ಟಣ; ನಗರಪ್ರದೇಶ	ಈ ಪಟ್ಟಣ ಸಮುದ್ರ ತೀರದ ಹತ್ತಿರದಲ್ಲಿದೆ.
3770:持有	持有	持有	కలిగి ఉండు; పట్టుకొను	అతను ఈ కంపెనీ షేర్లను కలిగి ఉన్నాడు.	ಹೊಂದಿರು; ಹಿಡಿದಿರು	ಅವನು ಈ ಕಂಪನಿಯ ಷೇರುಗಳನ್ನು ಹೊಂದಿದ್ದಾನೆ.
3771:尺	尺	尺	చి; చైనా అడుగు మానం	ఈ బట్ట మూడు చి పొడవు ఉంది.	ಚಿ; ಚೀನೀ ಅಡಿ ಅಳತೆ	ಈ ಬಟ್ಟೆ ಮೂರು ಚಿ ಉದ್ದವಾಗಿದೆ.
3772:尺寸	尺寸	尺寸	పరిమాణం; కొలతలు	దయచేసి పెట్టె కొలతలను నిర్ధారించండి.	ಗಾತ್ರ; ಆಯಾಮಗಳು	ದಯವಿಟ್ಟು ಪೆಟ್ಟಿಗೆಯ ಆಯಾಮಗಳನ್ನು ದೃಢಪಡಿಸಿ.
3778:重建	重建	重建	మళ్లీ నిర్మించు	భూకంపం తర్వాత గ్రామం మళ్లీ నిర్మించబడడం ప్రారంభమైంది.	ಮರುನಿರ್ಮಿಸು	ಭೂಕಂಪದ ನಂತರ ಗ್ರಾಮ ಮರುನಿರ್ಮಾಣ ಆರಂಭವಾಯಿತು.
3780:抽奖	抽奖	抽奖	బహుమతి డ్రా; లాటరీ డ్రా	టికెట్ కొనేవారు బహుమతి డ్రాలో పాల్గొనవచ్చు.	ಬಹುಮಾನ ಚೀಟಿ ಎಳೆತ; ಲಾಟರಿ ಎಳೆತ	ಟಿಕೆಟ್ ಖರೀದಿಸುವವರು ಬಹುಮಾನ ಎಳೆತದಲ್ಲಿ ಭಾಗವಹಿಸಬಹುದು.
3782:愁	愁	愁	ఆందోళన చెందు	అతను ఉద్యోగ విషయం గురించి ఆందోళన చెందుతున్నాడు.	ಚಿಂತೆಪಡು	ಅವನು ಕೆಲಸದ ವಿಷಯಕ್ಕೆ ಚಿಂತಿಸುತ್ತಿದ್ದಾನೆ.
3785:出场	出场	出场	రంగప్రవేశం చేయు; కనిపించు	ప్రధాన పాత్ర చివరగా రంగప్రవేశం చేసింది.	ವೇದಿಕೆಗೆ ಬರು; ಕಾಣಿಸಿಕೊಳ್ಳು	ಮುಖ್ಯ ಪಾತ್ರ ಕೊನೆಯಲ್ಲಿ ವೇದಿಕೆಗೆ ಬಂತು.
3786:初等	初等	初等	ప్రాథమిక	ఈ పుస్తకం ప్రాథమిక గణితాన్ని పరిచయం చేస్తుంది.	ಪ್ರಾಥಮಿಕ	ಈ ಪುಸ್ತಕ ಪ್ರಾಥಮಿಕ ಗಣಿತವನ್ನು ಪರಿಚಯಿಸುತ್ತದೆ.
3787:出境	出境	出境	దేశం విడిచి వెళ్లు; సరిహద్దు దాటిపోవు	దేశం విడిచి వెళ్లే ప్రక్రియలకు పాస్‌పోర్టు అవసరం.	ದೇಶ ಬಿಟ್ಟು ಹೋಗು; ಗಡಿ ದಾಟು	ದೇಶ ಬಿಟ್ಟು ಹೋಗುವ ಪ್ರಕ್ರಿಯೆಗೆ ಪಾಸ್‌ಪೋರ್ಟ್ ಬೇಕು.
3788:出力	出力	出力	శ్రమ పెట్టు; సహకరించు	ఈ ప్రాజెక్టుకు అందరూ శ్రమ పెట్టడానికి సిద్ధంగా ఉన్నారు.	ಶ್ರಮಕೊಡು; ಸಹಕರಿಸು	ಈ ಯೋಜನೆಗೆ ಎಲ್ಲರೂ ಶ್ರಮ ಕೊಡಲು ಸಿದ್ಧರಾಗಿದ್ದಾರೆ.
3789:出名	出名	出名	ప్రసిద్ధి చెందిన	ఈ చిన్న దుకాణం రొట్టె వల్ల ప్రసిద్ధి చెందింది.	ಪ್ರಸಿದ್ಧ; ಹೆಸರಾಗಿರುವ	ಈ ಚಿಕ್ಕ ಅಂಗಡಿ ರೊಟ್ಟಿಗಾಗಿ ಪ್ರಸಿದ್ಧವಾಗಿದೆ.
3790:出入	出入	出入	ప్రవేశం మరియు నిష్క్రమణ	ఈ నివాస ప్రాంతంలో ప్రవేశం, నిష్క్రమణకు కార్డు స్వైప్ చేయాలి.	ಪ್ರವೇಶ ಮತ್ತು ನಿರ್ಗಮನ	ಈ ವಸತಿ ಪ್ರದೇಶದಲ್ಲಿ ಪ್ರವೇಶ ನಿರ್ಗಮನಕ್ಕೆ ಕಾರ್ಡ್ ಸ್ವೈಪ್ ಮಾಡಬೇಕು.
3792:出游	出游	出游	యాత్రకు వెళ్లడం	సెలవుల్లో చాలా కుటుంబాలు యాత్రకు వెళ్లడం ఎంచుకుంటాయి.	ಪ್ರವಾಸಕ್ಕೆ ಹೋಗು	ರಜೆಯಲ್ಲಿ ಅನೇಕ ಕುಟುಂಬಗಳು ಪ್ರವಾಸಕ್ಕೆ ಹೋಗುವುದನ್ನು ಆಯ್ಕೆಮಾಡುತ್ತವೆ.
3793:出于	出于	出于	కారణంగా; దృష్ట్యా	భద్రతా కారణాల వల్ల అతను ప్రణాళికను రద్దు చేశాడు.	ಕಾರಣದಿಂದ; ಪರಿಗಣಿಸಿ	ಭದ್ರತಾ ಕಾರಣದಿಂದ ಅವನು ಯೋಜನೆಯನ್ನು ರದ್ದುಪಡಿಸಿದನು.
3797:处罚	处罚	处罚	శిక్షించు; దండన	నియమాలు ఉల్లంఘించి పార్కింగ్ చేస్తే శిక్ష పడుతుంది.	ಶಿಕ್ಷಿಸು; ದಂಡನೆ	ನಿಯಮ ಉಲ್ಲಂಘಿಸಿ ವಾಹನ ನಿಲ್ಲಿಸಿದರೆ ದಂಡನೆ ಆಗುತ್ತದೆ.
3799:处处	处处	处处	అన్ని చోట్ల; ఎక్కడైనా	ఈ నగరంలో ఎక్కడ చూసినా పచ్చని చెట్లు ఉన్నాయి.	ಎಲ್ಲೆಡೆ	ಈ ನಗರದಲ್ಲಿ ಎಲ್ಲೆಡೆ ಹಸಿರು ಮರಗಳಿವೆ.
3800:穿过	穿过	穿过	గుండా వెళ్లు	మేము ఒక నిశ్శబ్దమైన చిన్న దారిలో గుండా వెళ్లాము.	ಹಾದುಹೋಗು	ನಾವು ಒಂದು ಶಾಂತ ಸಣ್ಣ ದಾರಿಯಿಂದ ಹಾದುಹೋದೆವು.
3801:传承	传承	传承	వారసత్వంగా అందించు; కొనసాగించు	ఈ చేతివృత్తి అనేక తరాలుగా కొనసాగుతోంది.	ಪಾರಂಪರ್ಯವಾಗಿ ಮುಂದುವರಿಸು; ಹಸ್ತಾಂತರಿಸು	ಈ ಕೈಗಾರಿಕೆ ಹಲವು ತಲೆಮಾರುಗಳಿಂದ ಮುಂದುವರಿದಿದೆ.
3804:传染病	传染病	传染病	సంక్రమణ వ్యాధి	వైద్యుడు అందరికీ సంక్రమణ వ్యాధులను నివారించమని గుర్తుచేశాడు.	ಸಾಂಕ್ರಾಮಿಕ ರೋಗ	ವೈದ್ಯರು ಎಲ್ಲರಿಗೂ ಸಾಂಕ್ರಾಮಿಕ ರೋಗಗಳನ್ನು ತಡೆಯಲು ನೆನಪಿಸಿದರು.
3806:传输	传输	传输	ప్రసారం చేయు; బదిలీ చేయు	వ్యవస్థ డేటాను బదిలీ చేస్తోంది.	ಪ್ರಸಾರಿಸು; ವರ್ಗಾಯಿಸು	ವ್ಯವಸ್ಥೆ ಡೇಟಾವನ್ನು ವರ್ಗಾಯಿಸುತ್ತಿದೆ.
3808:船只	船只	船只	పడవలు; నౌకలు	నౌకాశ్రయంలో చాలా పడవలు నిలిపి ఉన్నాయి.	ದೋಣಿಗಳು; ನೌಕೆಗಳು	ಬಂದರಿನಲ್ಲಿ ಅನೇಕ ನೌಕೆಗಳು ನಿಲ್ಲಿಸಿದ್ದವು.
3810:窗口	窗口	窗口	కిటికీ; సేవా కౌంటర్	దయచేసి మూడవ కౌంటర్‌కు వెళ్లి ప్రక్రియ పూర్తి చేయండి.	ಕಿಟಕಿ; ಸೇವಾ ಕೌಂಟರ್	ದಯವಿಟ್ಟು ಮೂರನೇ ಕೌಂಟರ್‌ಗೆ ಹೋಗಿ ಪ್ರಕ್ರಿಯೆ ಮುಗಿಸಿ.
3812:创办	创办	创办	స్థాపించు	పట్టభద్రుడైన తర్వాత అతను ఒక కంపెనీ స్థాపించాడు.	ಸ್ಥಾಪಿಸು	ಪದವಿ ಪಡೆದ ನಂತರ ಅವನು ಒಂದು ಕಂಪನಿ ಸ್ಥಾಪಿಸಿದನು.
3813:创建	创建	创建	సృష్టించు; స్థాపించు	బృందం కొత్త డేటాబేస్‌ను సృష్టిస్తోంది.	ಸೃಷ್ಟಿಸು; ಸ್ಥಾಪಿಸು	ತಂಡವು ಹೊಸ ಡೇಟಾಬೇಸ್ ಅನ್ನು ಸೃಷ್ಟಿಸುತ್ತಿದೆ.
3815:创意	创意	创意	సృజనాత్మకత; కొత్త ఆలోచన	ఈ ప్రకటన చాలా సృజనాత్మకంగా ఉంది.	ಸೃಜನಶೀಲತೆ; ಹೊಸ ಕಲ್ಪನೆ	ಈ ಜಾಹೀರಾತು ತುಂಬಾ ಸೃಜನಶೀಲವಾಗಿದೆ.
3817:纯	纯	纯	శుద్ధమైన; పూర్తిగా	ఈ సీసాలోని రసం శుద్ధమైన ఆపిల్ రసం.	ಶುದ್ಧ; ಸಂಪೂರ್ಣವಾಗಿ	ಈ ಬಾಟಲಿಯ ರಸ ಶುದ್ಧ ಸೇಬು ರಸವಾಗಿದೆ.
3818:瓷器	瓷器	瓷器	పోర్సిలిన్; చైనా మట్టి పాత్రలు	మ్యూజియం పురాతన పోర్సిలిన్ వస్తువులను ప్రదర్శించింది.	ಪೋರ್ಸಲೆನ್; ಚೀನಾಮಣ್ಣದ ಪಾತ್ರೆಗಳು	ಸಂಗ್ರಹಾಲಯವು ಪುರಾತನ ಚೀನಾಮಣ್ಣದ ಪಾತ್ರೆಗಳನ್ನು ಪ್ರದರ್ಶಿಸಿತು.
3819:此刻	此刻	此刻	ఈ క్షణంలో	ఈ క్షణంలో నేను నిశ్శబ్దంగా విశ్రాంతి తీసుకోవాలనుకుంటున్నాను.	ಈ ಕ್ಷಣದಲ್ಲಿ	ಈ ಕ್ಷಣದಲ್ಲಿ ನಾನು ಶಾಂತವಾಗಿ ವಿಶ್ರಾಂತಿ ಪಡೆಯಲು ಮಾತ್ರ ಬಯಸುತ್ತೇನೆ.
3821:次数	次数	次数	సార్ల సంఖ్య	దయచేసి ప్రతిరోజూ సాధన చేసిన సార్ల సంఖ్యను నమోదు చేయండి.	ಬಾರಿಗಳ ಸಂಖ್ಯೆ	ದಯವಿಟ್ಟು ಪ್ರತಿದಿನ ಅಭ್ಯಾಸ ಮಾಡಿದ ಬಾರಿಗಳ ಸಂಖ್ಯೆಯನ್ನು ದಾಖಲಿಸಿ.
3822:匆匆	匆匆	匆匆	తడబడి; తొందరగా	అతను తొందరగా అల్పాహారం ముగించి బయటకు వెళ్లాడు.	ಅವಸರವಾಗಿ	ಅವನು ಅವಸರವಾಗಿ ಬೆಳಗಿನ ಉಪಹಾರ ಮುಗಿಸಿ ಹೊರಗೆ ಹೋದನು.
3824:从未	从未	从未	ఎప్పుడూ లేదు; ఎన్నడూ కాదు	ఆమె తన కలను ఎప్పుడూ వదిలిపెట్టలేదు.	ಎಂದಿಗೂ ಇಲ್ಲ; ಎಂದಿಗೂ ಮಾಡಿಲ್ಲ	ಅವಳು ತನ್ನ ಕನಸನ್ನು ಎಂದಿಗೂ ಬಿಟ್ಟುಕೊಟ್ಟಿಲ್ಲ.
3825:从业	从业	从业	వృత్తిలో పని చేయు	అతను ఆర్థిక రంగంలో అనేక సంవత్సరాలుగా పనిచేస్తున్నాడు.	ವೃತ್ತಿಯಲ್ಲಿ ಕೆಲಸ ಮಾಡು	ಅವನು ಹಣಕಾಸು ಕ್ಷೇತ್ರದಲ್ಲಿ ಅನೇಕ ವರ್ಷಗಳಿಂದ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾನೆ.
3827:脆	脆	脆	కరకరలాడే; సులభంగా విరిగే	ఈ బిస్కెట్ సువాసనగా, కరకరలాడేలా ఉంది.	ಕರಕರೆಯಾದ; ಸುಲಭವಾಗಿ ಮುರಿಯುವ	ಈ ಬಿಸ್ಕಟ್ ಸುಗಂಧವಾಗಿದ್ದು ಕರಕರೆಯಾಗಿದೆ.
3829:村庄	村庄	村庄	గ్రామం	కొండ అడుగున ఒక నిశ్శబ్ద గ్రామం ఉంది.	ಗ್ರಾಮ	ಬೆಟ್ಟದ ಪಾದದಲ್ಲಿ ಒಂದು ಶಾಂತ ಗ್ರಾಮವಿದೆ.
3830:存储	存储	存储	నిల్వ చేయు; నిల్వ	ఈ ఫోటోలను క్లౌడ్‌లో నిల్వ చేయవచ్చు.	ಸಂಗ್ರಹಿಸು; ಸಂಗ್ರಹಣೆ	ಈ ಫೋಟೋಗಳನ್ನು ಕ್ಲೌಡ್‌ನಲ್ಲಿ ಸಂಗ್ರಹಿಸಬಹುದು.
3831:寸	寸	寸	చున్; అంగుళంలాంటి కొలమానం	ఈ ఫోటో రెండు చున్ పరిమాణంలో ఉంది.	ಚುನ್; ಇಂಚಿನಂತಿರುವ ಅಳತೆ	ಈ ಫೋಟೋ ಎರಡು ಚುನ್ ಗಾತ್ರದಲ್ಲಿದೆ.
3837:打动	打动	打动	మనసును తాకు; కదిలించు	అతని నిజాయితీ అందరి మనసును తాకింది.	ಮನಸ್ಸಿಗೆ ತಟ್ಟು; ಕದಡು	ಅವನ ಪ್ರಾಮಾಣಿಕತೆ ಎಲ್ಲರ ಮನಸ್ಸಿಗೆ ತಟ್ಟಿತು.
3840:打卡	打卡	打卡	హాజరు నమోదు చేయు; చెక్ ఇన్ చేయు	ఉద్యోగులు ప్రతి ఉదయం తొమ్మిది గంటలకు హాజరు నమోదు చేస్తారు.	ಹಾಜರಾತಿ ದಾಖಲಿಸು; ಚೆಕ್ ಇನ್ ಮಾಡು	ನೌಕರರು ಪ್ರತಿದಿನ ಬೆಳಿಗ್ಗೆ ಒಂಬತ್ತು ಗಂಟೆಗೆ ಹಾಜರಾತಿ ದಾಖಲಿಸುತ್ತಾರೆ.
3841:打雷	打雷	打雷	ఉరుము	బయట ఉరుములు మొదలయ్యాయి.	ಗುಡುಗು	ಹೊರಗೆ ಗುಡುಗು ಆರಂಭವಾಗಿದೆ.
3842:打造	打造	打造	నిర్మించు; సృష్టించు	వారు ఒక కొత్త బ్రాండ్‌ను నిర్మించాలని అనుకుంటున్నారు.	ನಿರ್ಮಿಸು; ಸೃಷ್ಟಿಸು	ಅವರು ಒಂದು ಹೊಸ ಬ್ರ್ಯಾಂಡ್ ನಿರ್ಮಿಸಲು ಬಯಸುತ್ತಾರೆ.
3845:大吃一惊	大吃一惊	大吃一惊	బాగా ఆశ్చర్యపోవు	ధర విన్న తర్వాత అతను బాగా ఆశ్చర్యపోయాడు.	ಬಹಳ ಆಶ್ಚರ್ಯಪಡು	ಬೆಲೆ ಕೇಳಿದ ನಂತರ ಅವನು ಬಹಳ ಆಶ್ಚರ್ಯಪಟ್ಟನು.
3846:大地	大地	大地	భూమి; నేల	వసంత వర్షం భూమిని తడిపింది.	ಭೂಮಿ; ನೆಲ	ವಸಂತ ಮಳೆ ಭೂಮಿಯನ್ನು ತೇವಗೊಳಿಸಿತು.
3847:大都	大都	大都	చాలా వరకు; ఎక్కువగా	ఇక్కడి పర్యాటకులు ఎక్కువగా దేశం లోపలివారు.	ಹೆಚ್ಚಾಗಿ; ಬಹುತೇಕ	ಇಲ್ಲಿನ ಪ್ರವಾಸಿಗರು ಬಹುತೇಕ ದೇಶದೊಳಗಿನಿಂದ ಬಂದವರು.
3849:大幅	大幅	大幅	గణనీయంగా; భారీగా	ఈ సంవత్సరం ఖర్చులు గణనీయంగా తగ్గాయి.	ಗಣನೀಯವಾಗಿ; ಬಹಳ ಮಟ್ಟಿಗೆ	ಈ ವರ್ಷ ವೆಚ್ಚಗಳು ಗಣನೀಯವಾಗಿ ಕುಸಿದವು.
3851:大使	大使	大使	రాయబారి	రాయబారి స్వాగత విందుకు హాజరయ్యాడు.	ರಾಯಭಾರಿ	ರಾಯಭಾರಿ ಸ್ವಾಗತ ಭೋಜನಕ್ಕೆ ಹಾಜರಾದರು.
3852:大师	大师	大师	గురువు; మహా నిపుణుడు	ఈ గురువు నాకు చాలా నేర్పాడు.	ಮಹಾಗುರು; ಮಹಾ ತಜ್ಞ	ಈ ಮಹಾಗುರು ನನಗೆ ಬಹಳ ಕಲಿಸಿದರು.
