hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
1166:动车	动车	动车	高速列車; 動車	私たちは高速列車で上海へ行きます。	고속열차	우리는 고속열차를 타고 상하이에 갑니다.	tàu cao tốc	Chúng tôi đi tàu cao tốc đến Thượng Hải.	รถไฟความเร็วสูง	พวกเรานั่งรถไฟความเร็วสูงไปเซี่ยงไฮ้.	kereta api laju	Kami menaiki kereta api laju ke Shanghai.	kereta cepat	Kami naik kereta cepat ke Shanghai.
1168:读者	读者	读者	読者	この本には若い読者がたくさんいます。	독자	이 책에는 젊은 독자가 많습니다.	độc giả	Cuốn sách này có nhiều độc giả trẻ.	ผู้อ่าน	หนังสือเล่มนี้มีผู้อ่านวัยหนุ่มสาวจำนวนมาก.	pembaca	Buku ini mempunyai ramai pembaca muda.	pembaca	Buku ini memiliki banyak pembaca muda.
1170:度假	度假	度假	休暇を過ごす	彼らは海辺へ休暇に行きました。	휴가를 보내다	그들은 바닷가로 휴가를 갔습니다.	đi nghỉ	Họ đi nghỉ ở bờ biển.	ไปพักร้อน; ไปเที่ยวพักผ่อน	พวกเขาไปพักผ่อนที่ชายทะเล.	bercuti	Mereka pergi bercuti di tepi laut.	berlibur	Mereka pergi berlibur ke tepi laut.
1173:队	队	队	チーム; 列	入口には一列の人が並んでいます。	팀; 줄	문 앞에 사람들이 한 줄 서 있습니다.	đội; hàng	Trước cửa có một hàng người.	ทีม; แถว	หน้าประตูมีคนต่อแถวอยู่แถวหนึ่ง.	pasukan; barisan	Di pintu ada satu barisan orang.	tim; barisan	Di pintu ada satu barisan orang.
1177:队员	队员	队员	チームメンバー	どのチームメンバーも一生懸命です。	팀원	모든 팀원이 열심히 노력합니다.	thành viên đội	Mỗi thành viên trong đội đều rất cố gắng.	สมาชิกทีม	สมาชิกทีมทุกคนพยายามอย่างมาก.	ahli pasukan	Setiap ahli pasukan bekerja keras.	anggota tim	Setiap anggota tim bekerja keras.
1178:队长	队长	队长	チームリーダー; キャプテン	キャプテンは練習を手配しています。	팀장; 주장	주장이 훈련을 준비하고 있습니다.	đội trưởng	Đội trưởng đang sắp xếp buổi tập.	หัวหน้าทีม; กัปตัน	หัวหน้าทีมกำลังจัดการการฝึกซ้อม.	ketua pasukan; kapten	Ketua pasukan sedang mengatur latihan.	ketua tim; kapten	Ketua tim sedang mengatur latihan.
1181:多数	多数	多数	多数; 大部分	多くの学生が中国語の授業を選びました。	다수; 대부분	대부분의 학생들이 중국어 수업을 선택했습니다.	đa số	Đa số học sinh đã chọn lớp tiếng Trung.	ส่วนใหญ่	นักเรียนส่วนใหญ่เลือกวิชาภาษาจีน.	kebanyakan; majoriti	Kebanyakan pelajar memilih kelas bahasa Cina.	mayoritas; sebagian besar	Sebagian besar siswa memilih kelas bahasa Mandarin.
1182:多样	多样	多样	多様な	ここの活動形式はとても多様です。	다양하다	이곳의 활동 형식은 매우 다양합니다.	đa dạng	Hình thức hoạt động ở đây rất đa dạng.	หลากหลาย	รูปแบบกิจกรรมที่นี่หลากหลายมาก.	pelbagai	Bentuk aktiviti di sini sangat pelbagai.	beragam	Bentuk kegiatan di sini sangat beragam.
1185:发出	发出	发出	発する; 送り出す	携帯電話が音を出しました。	내다; 발송하다	휴대폰에서 소리가 났습니다.	phát ra; gửi đi	Điện thoại phát ra âm thanh.	ส่งออก; เปล่งออกมา	โทรศัพท์มือถือส่งเสียงออกมา.	mengeluarkan; menghantar	Telefon bimbit mengeluarkan bunyi.	mengeluarkan; mengirim	Ponsel mengeluarkan suara.
1186:发送	发送	发送	送信する	メールを私に送ってください。	발송하다; 보내다	이메일을 저에게 보내 주세요.	gửi	Xin hãy gửi email cho tôi.	ส่ง	กรุณาส่งอีเมลให้ฉัน.	menghantar	Sila hantar e-mel kepada saya.	mengirim	Tolong kirim email kepada saya.
1187:法	法	法	法律; 方法	このやり方は比較的簡単です。	법; 방법	이 방법은 비교적 간단합니다.	luật; phương pháp	Cách làm này khá đơn giản.	กฎหมาย; วิธี	วิธีนี้ค่อนข้างง่าย.	undang-undang; kaedah	Cara ini agak mudah.	hukum; cara	Cara ini cukup sederhana.
1190:烦	烦	烦	いらいらする; 面倒な	この件は彼をとてもいらいらさせました。	짜증나다; 번거롭다	이 일은 그를 매우 짜증나게 했습니다.	bực; phiền	Việc này làm anh ấy rất bực.	รำคาญ; ยุ่งยาก	เรื่องนี้ทำให้เขารำคาญมาก.	rimas; menyusahkan	Perkara ini membuat dia sangat rimas.	kesal; merepotkan	Urusan ini membuatnya sangat kesal.
1196:房租	房租	房租	家賃	今月、家賃が上がりました。	집세; 월세	이번 달 집세가 올랐습니다.	tiền thuê nhà	Tháng này tiền thuê nhà đã tăng.	ค่าเช่าบ้าน	เดือนนี้ค่าเช่าบ้านขึ้นแล้ว.	sewa rumah	Sewa rumah bulan ini naik.	uang sewa rumah	Sewa rumah bulan ini naik.
1199:费	费	费	費用; かかる	申込料はすでに支払われました。	비용; 들다	등록비는 이미 냈습니다.	phí; tốn	Phí đăng ký đã được nộp rồi.	ค่าใช้จ่าย; เสียค่าใช้จ่าย	ค่าลงทะเบียนจ่ายแล้ว.	yuran; kos	Yuran pendaftaran sudah dibayar.	biaya; memerlukan biaya	Biaya pendaftaran sudah dibayar.
1200:费用	费用	费用	費用	旅行費用は高くありません。	비용	여행 비용은 그리 높지 않습니다.	chi phí	Chi phí du lịch không quá cao.	ค่าใช้จ่าย	ค่าใช้จ่ายในการเดินทางไม่สูงนัก.	perbelanjaan; kos	Kos perjalanan tidak begitu tinggi.	biaya	Biaya perjalanan tidak terlalu tinggi.
1201:分数	分数	分数	点数; 成績	彼の試験の点数はとても高いです。	점수; 성적	그의 시험 점수는 매우 높습니다.	điểm số	Điểm thi của anh ấy rất cao.	คะแนน	คะแนนสอบของเขาสูงมาก.	markah; skor	Markah peperiksaannya sangat tinggi.	nilai; skor	Nilai ujiannya sangat tinggi.
1202:分为	分为	分为	分けられる	このクラスは三つのグループに分けられます。	나뉘다; 나누다	이 반은 세 개의 조로 나뉩니다.	chia thành	Lớp này được chia thành ba nhóm.	แบ่งเป็น	ห้องเรียนนี้แบ่งเป็นสามกลุ่ม.	dibahagikan kepada	Kelas ini dibahagikan kepada tiga kumpulan.	dibagi menjadi	Kelas ini dibagi menjadi tiga kelompok.
1209:付	付	付	支払う	私は携帯電話でお金を払いました。	지불하다	저는 휴대폰으로 돈을 냈습니다.	trả tiền	Tôi đã trả tiền bằng điện thoại.	จ่าย	ฉันจ่ายเงินด้วยโทรศัพท์มือถือ.	membayar	Saya membayar dengan telefon bimbit.	membayar	Saya membayar dengan ponsel.
1210:父母	父母	父母	親; 父母	彼の両親は北部に住んでいます。	부모	그의 부모님은 북부에 사십니다.	cha mẹ	Cha mẹ anh ấy sống ở phía bắc.	พ่อแม่	พ่อแม่ของเขาอาศัยอยู่ทางเหนือ.	ibu bapa	Ibu bapanya tinggal di utara.	orang tua; ayah ibu	Orang tuanya tinggal di utara.
1211:父女	父女	父女	父と娘	この父と娘は一緒に旅行しています。	아버지와 딸	이 아버지와 딸은 함께 여행하고 있습니다.	cha và con gái	Hai cha con gái này đang đi du lịch cùng nhau.	พ่อกับลูกสาว	พ่อลูกคู่นี้เดินทางด้วยกัน.	ayah dan anak perempuan	Ayah dan anak perempuan ini sedang melancong bersama.	ayah dan anak perempuan	Ayah dan anak perempuan ini sedang bepergian bersama.
1216:负责人	负责人	负责人	責任者; 担当者	担当者が皆に通知を送ります。	책임자; 담당자	책임자가 모두에게 공지를 보낼 것입니다.	người phụ trách	Người phụ trách sẽ gửi thông báo cho mọi người.	ผู้รับผิดชอบ	ผู้รับผิดชอบจะส่งประกาศให้ทุกคน.	orang yang bertanggungjawab	Orang yang bertanggungjawab akan menghantar notis kepada semua orang.	penanggung jawab	Penanggung jawab akan mengirim pemberitahuan kepada semua orang.
1217:父子	父子	父子	父と息子	この父と息子はよく公園へ走りに行きます。	아버지와 아들	이 아버지와 아들은 자주 공원에 달리러 갑니다.	cha và con trai	Hai cha con trai này thường đến công viên chạy bộ.	พ่อกับลูกชาย	พ่อลูกคู่นี้มักไปวิ่งที่สวนสาธารณะ.	ayah dan anak lelaki	Ayah dan anak lelaki ini sering pergi berlari di taman.	ayah dan anak laki-laki	Ayah dan anak laki-laki ini sering pergi berlari di taman.
1218:改	改	改	直す; 変える	間違いを直してください。	고치다; 바꾸다	오류를 고쳐 주세요.	sửa; thay đổi	Xin hãy sửa lỗi này.	แก้; เปลี่ยน	กรุณาแก้ข้อผิดพลาดนี้.	membetulkan; mengubah	Sila betulkan kesilapan ini.	memperbaiki; mengubah	Tolong perbaiki kesalahan ini.
1224:感	感	感	感覚; 感じ	この部屋はとても安心感があります。	느낌; 감각	이 방은 안정감이 큽니다.	cảm giác	Căn phòng này tạo cảm giác rất an toàn.	ความรู้สึก	ห้องนี้ให้ความรู้สึกปลอดภัยมาก.	rasa; perasaan	Bilik ini memberikan rasa selamat yang kuat.	rasa; perasaan	Ruangan ini memberikan rasa aman yang kuat.
1230:感人	感人	感人	感動的な	この物語はとても感動的です。	감동적이다	이 이야기는 매우 감동적입니다.	cảm động	Câu chuyện này rất cảm động.	ซาบซึ้ง; น่าประทับใจ	เรื่องนี้น่าประทับใจมาก.	menyentuh hati	Cerita ini sangat menyentuh hati.	mengharukan	Cerita ini sangat mengharukan.
1231:赶上	赶上	赶上	追いつく; 間に合う	彼はついに最終バスに間に合いました。	따라잡다; 시간에 맞추다	그는 마침내 막차를 탔습니다.	bắt kịp; kịp	Anh ấy cuối cùng đã kịp chuyến xe cuối.	ตามทัน; ทัน	ในที่สุดเขาก็ทันรถเที่ยวสุดท้าย.	mengejar; sempat	Dia akhirnya sempat menaiki bas terakhir.	mengejar; sempat	Akhirnya dia sempat naik bus terakhir.
1235:钢琴	钢琴	钢琴	ピアノ	彼女は毎日ピアノを練習します。	피아노	그녀는 매일 피아노를 연습합니다.	đàn piano	Cô ấy luyện piano mỗi ngày.	เปียโน	เธอฝึกเปียโนทุกวัน.	alat muzik piano	Dia berlatih piano setiap hari.	alat musik piano	Dia berlatih piano setiap hari.
1236:高价	高价	高价	高い価格; 高値	彼は高いチケットを買いたくありません。	높은 가격; 고가	그는 비싼 표를 사고 싶어 하지 않습니다.	giá cao	Anh ấy không muốn mua vé giá cao.	ราคาสูง	เขาไม่อยากซื้อตั๋วราคาสูง.	harga tinggi	Dia tidak mahu membeli tiket harga tinggi.	harga tinggi	Dia tidak ingin membeli tiket mahal.
1237:高考	高考	高考	中国の大学入試; 高考	多くの学生が高考の準備をしています。	가오카오; 중국 대학 입시	많은 학생들이 가오카오를 준비하고 있습니다.	kỳ thi đại học Trung Quốc; gaokao	Nhiều học sinh đang chuẩn bị cho gaokao.	การสอบเข้ามหาวิทยาลัยจีน; เกาเข่า	นักเรียนจำนวนมากกำลังเตรียมสอบเกาเข่า.	gaokao; peperiksaan masuk universiti China	Ramai pelajar sedang bersedia untuk gaokao.	gaokao; ujian masuk perguruan tinggi Cina	Banyak siswa sedang mempersiapkan gaokao.
