hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
3700:材质	材质	材质	ပစ္စည်းအသား; ဖွဲ့စည်းပစ္စည်း	ဤအဝတ်၏ ပစ္စည်းအသားသည် အလွန်သက်တောင့်သက်သာရှိသည်။	សម្ភារៈ; សាច់វត្ថុ	សាច់វត្ថុនៃសម្លៀកបំពាក់នេះពាក់ស្រួលណាស់។	ວັດສະດຸ; ເນື້ອຜ້າ	ເນື້ອຜ້າຂອງເສື້ອຜ້າຊຸດນີ້ສະບາຍຫຼາຍ.	सामग्री; बनावट	यो कपडाको सामग्री धेरै आरामदायी छ।
3707:参展	参展	参展	ပြပွဲတွင် ပါဝင်ပြသသည်	ကုမ္ပဏီသည် ယခုနှစ် ပထမဆုံးအကြိမ် ပြပွဲတွင် ပါဝင်ပြသနေသည်။	ចូលរួមពិព័រណ៍	ក្រុមហ៊ុនចូលរួមពិព័រណ៍ជាលើកដំបូងនៅឆ្នាំនេះ។	ເຂົ້າຮ່ວມງານສະແດງ	ບໍລິສັດເຂົ້າຮ່ວມງານສະແດງເປັນຄັ້ງທຳອິດໃນປີນີ້.	प्रदर्शनीमा सहभागी हुनु	कम्पनी यस वर्ष पहिलो पटक प्रदर्शनीमा सहभागी हुँदैछ।
3710:草原	草原	草原	မြက်ခင်းပြင်; မြက်မြေ	နွေရာသီတွင် မြက်ခင်းပြင်သည် အလွန်လှသည်။	វាលស្មៅធំ; ព្រៃស្មៅ	នៅរដូវក្តៅ វាលស្មៅធំណាស់ស្រស់ស្អាត។	ທົ່ງຫຍ້າ	ທົ່ງຫຍ້າສວຍຫຼາຍໃນລະດູຮ້ອນ.	घाँसेमैदान; प्रेरी	गर्मीमा घाँसेमैदान धेरै सुन्दर हुन्छ।
3711:侧	侧	侧	ဘက်; အခြမ်း	သူသည် လမ်း၏ ဘယ်ဘက်တွင် ရပ်နေသည်။	ខាង; ជ្រុង	គាត់ឈរនៅខាងឆ្វេងផ្លូវ។	ຂ້າງ; ດ້ານ	ລາວຢືນຢູ່ຂ້າງຊ້າຍຂອງຖະໜົນ.	छेउ; पक्ष	ऊ बाटोको बायाँ छेउमा उभिएको थियो।
3716:层面	层面	层面	အဆင့်; ရှုထောင့်	ဤပြဿနာကို ဥပဒေရှုထောင့်မှ ခွဲခြမ်းစိတ်ဖြာရန် လိုသည်။	កម្រិត; ទិដ្ឋភាព	បញ្ហានេះត្រូវវិភាគពីទិដ្ឋភាពច្បាប់។	ລະດັບ; ມຸມມອງ	ບັນຫານີ້ຕ້ອງວິເຄາະຈາກມຸມມອງດ້ານກົດໝາຍ.	तह; पक्ष	यो समस्यालाई कानुनी पक्षबाट विश्लेषण गर्नुपर्छ।
3717:叉	叉	叉	ခက်ရင်း	စားပွဲထိုးက ကျွန်ုပ်အား ခက်ရင်းတစ်ချောင်း ပေးသည်။	សម	អ្នកបម្រើបានឱ្យសមមួយដល់ខ្ញុំ។	ສ້ອມ	ພະນັກງານເສີບໃຫ້ສ້ອມໜຶ່ງອັນແກ່ຂ້ອຍ.	काँटा चम्चा	वेटरले मलाई काँटा चम्चा दियो।
3718:差异	差异	差异	ကွာခြားချက်; မတူညီမှု	မြောက်ပိုင်းနှင့် တောင်ပိုင်းရာသီဥတုအကြား ကွာခြားချက်ကြီးမားသည်။	ភាពខុសគ្នា; ភាពលម្អៀង	អាកាសធាតុភាគជើងនិងភាគត្បូងមានភាពខុសគ្នាខ្លាំង។	ຄວາມແຕກຕ່າງ	ພູມອາກາດພາກເໜືອແລະພາກໃຕ້ມີຄວາມແຕກຕ່າງຫຼາຍ.	भिन्नता; फरक	उत्तर र दक्षिणको मौसममा ठूलो फरक छ।
3720:查询	查询	查询	ရှာဖွေမေးမြန်းသည်; စစ်ဆေးသည်	လေကြောင်းအချက်အလက်ကို အွန်လိုင်းတွင် ရှာဖွေနိုင်သည်။	ស្វែងរកព័ត៌មាន; សួរព័ត៌មាន	អ្នកអាចស្វែងរកព័ត៌មានជើងហោះហើរតាមអ៊ីនធឺណិត។	ຄົ້ນຫາຂໍ້ມູນ; ສອບຖາມ	ທ່ານສາມາດຄົ້ນຫາຂໍ້ມູນຖ້ຽວບິນທາງອອນລາຍ.	खोजी गर्नु; जानकारी सोध्नु	तपाईंले उडान जानकारी अनलाइन खोज्न सक्नुहुन्छ।
3721:拆除	拆除	拆除	ဖျက်သိမ်းသည်; ဖြုတ်ဖယ်သည်	ဤတံတားအဟောင်းကို နောက်လတွင် ဖျက်သိမ်းမည်။	រុះរើ; ដកចេញ	ស្ពានចាស់នេះនឹងត្រូវរុះរើខែក្រោយ។	ຮື້ຖອນ; ຖອນອອກ	ຂົວເກົ່ານີ້ຈະຖືກຮື້ຖອນໃນເດືອນໜ້າ.	भत्काउनु; हटाउनु	यो पुरानो पुल अर्को महिना भत्काइनेछ।
3722:产出	产出	产出	ထုတ်လုပ်သည်; ထွက်ရှိသည်	ဤမြေသည် နှစ်စဉ် ကောက်ပဲသီးနှံများ များစွာ ထွက်ရှိသည်။	ផលិតចេញ; ទិន្នផល	ដីនេះផលិតគ្រាប់ធញ្ញជាតិច្រើនរៀងរាល់ឆ្នាំ។	ຜະລິດອອກ; ຜົນຜະລິດ	ດິນຜືນນີ້ຜະລິດທັນຍາພືດຫຼາຍທຸກປີ.	उत्पादन गर्नु; उत्पादन	यो जमिनले हरेक वर्ष धेरै अन्न उत्पादन गर्छ।
3723:产地	产地	产地	ထုတ်လုပ်ရာဒေသ; မူရင်းနေရာ	ဤလက်ဖက်ရည်၏ ထုတ်လုပ်ရာဒေသသည် ယွင်နန်တွင် ဖြစ်သည်။	ទីកន្លែងផលិត; ប្រភពដើម	ទីកន្លែងផលិតតែនេះស្ថិតនៅយុនណាន។	ແຫຼ່ງຜະລິດ; ຖິ່ນກຳເນີດ	ແຫຼ່ງຜະລິດຊານີ້ຢູ່ຢຸນນານ.	उत्पत्ति स्थान; उत्पादन क्षेत्र	यो चियाको उत्पत्ति स्थान युनानमा छ।
3724:肠	肠	肠	အူ	ဆရာဝန်သည် သူ၏အူကို စစ်ဆေးခဲ့သည်။	ពោះវៀន	វេជ្ជបណ្ឌិតបានពិនិត្យពោះវៀនរបស់គាត់។	ລຳໄສ້	ທ່ານໝໍກວດລຳໄສ້ຂອງລາວ.	आन्द्रा	डाक्टरले उसको आन्द्रा जाँचे।
3725:长短	长短	长短	အရှည်တို; အရှည်အတိုင်းအတာ	ကြိုးနှစ်ချောင်း၏ အရှည်တို မတူပါ။	ប្រវែងខ្លីវែង	ខ្សែពីរនេះមានប្រវែងខុសគ្នា។	ຄວາມຍາວສັ້ນ; ຂະໜາດຍາວ	ເຊືອກສອງເສັ້ນນີ້ຍາວສັ້ນບໍ່ເທົ່າກັນ.	लम्बाइ; लामो-छोटो	यी दुई डोरीको लम्बाइ फरक छ।
3726:常规	常规	常规	ပုံမှန်; ရိုးရိုးလုပ်ထုံးလုပ်နည်း	ဤသည် ဆေးရုံ၏ ပုံမှန်စစ်ဆေးမှုဖြစ်သည်။	ទម្លាប់ធម្មតា; សាមញ្ញ	នេះជាការពិនិត្យធម្មតានៅមន្ទីរពេទ្យ។	ປົກກະຕິ; ຕາມລະບຽບທົ່ວໄປ	ນີ້ແມ່ນການກວດປົກກະຕິຢູ່ໂຮງໝໍ.	नियमित; परम्परागत	यो अस्पतालको नियमित जाँच हो।
3727:常年	常年	常年	တစ်နှစ်ပတ်လုံး; အမြဲတမ်း	ဤနေရာတွင် ရာသီဥတုသည် တစ်နှစ်ပတ်လုံး နူးညံ့သည်။	ពេញមួយឆ្នាំ; រៀងរាល់ឆ្នាំ	អាកាសធាតុនៅទីនេះស្រួលពេញមួយឆ្នាំ។	ຕະຫຼອດປີ; ທັງປີ	ພູມອາກາດທີ່ນີ້ອົບອຸ່ນຕະຫຼອດປີ.	वर्षभरि; सधैं	यहाँको मौसम वर्षभरि हल्का हुन्छ।
