hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
2216:打破	打破	打破	పగలగొట్టడం; విరగగొట్టడం	అతను పొరపాటున ఒక కప్పు పగలగొట్టాడు.	ಒಡೆಯುವುದು; ಮುರಿಯುವುದು	ಅವನು ತಪ್ಪಾಗಿ ಒಂದು ಕಪ್ ಒಡೆದನು.
2218:大胆	大胆	大胆	ధైర్యమైన; సాహసమైన	ఆమె ఒక ధైర్యమైన ఆలోచనను ముందుకు పెట్టింది.	ಧೈರ್ಯವಾದ; ಸಾಹಸಮಯ	ಅವಳು ಒಂದು ಧೈರ್ಯವಾದ ಆಲೋಚನೆಯನ್ನು ಮುಂದಿಟ್ಟಳು.
2219:大多	大多	大多	చాలావరకు; ఎక్కువ మంది	ఇక్కడి విద్యార్థుల్లో చాలామంది స్థానిక ప్రాంతం నుంచే వచ్చారు.	ಬಹುತೇಕ; ಹೆಚ್ಚಿನವರು	ಇಲ್ಲಿನ ವಿದ್ಯಾರ್ಥಿಗಳಲ್ಲಿ ಬಹುತೇಕರು ಸ್ಥಳೀಯ ಪ್ರದೇಶದಿಂದ ಬಂದವರು.
2220:大会	大会	大会	సమ్మేళనం; పెద్ద సమావేశం	సంస్థ సమావేశం శుక్రవారం ఉదయం జరుగుతుంది.	ದೊಡ್ಡ ಸಭೆ; ಸಮ್ಮೇಳನ	ಕಂಪನಿಯ ದೊಡ್ಡ ಸಭೆ ಶುಕ್ರವಾರ ಬೆಳಿಗ್ಗೆ ನಡೆಯಲಿದೆ.
2221:大力	大力	大力	బలంగా; పూర్తిగా మద్దతుగా	పాఠశాల విద్యార్థులు పోటీలో పాల్గొనడాన్ని బలంగా మద్దతు ఇస్తుంది.	ಬಲವಾಗಿ; ಪೂರ್ಣ ಶಕ್ತಿಯಿಂದ	ಶಾಲೆ ವಿದ್ಯಾರ್ಥಿಗಳು ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಭಾಗವಹಿಸುವುದನ್ನು ಬಲವಾಗಿ ಬೆಂಬಲಿಸುತ್ತದೆ.
2222:大妈	大妈	大妈	అత్తమ్మ; పెద్ద వయసు మహిళ	కింద అంతస్తులోని అత్తమ్మ ప్రతి ఉదయం నృత్యం చేయడానికి వెళ్తారు.	ಅತ್ತೆ; ಹಿರಿಯ ಮಹಿಳೆ	ಕೆಳ ಮಹಡಿಯ ಅತ್ತೆ ಪ್ರತಿದಿನ ಬೆಳಿಗ್ಗೆ ನೃತ್ಯಕ್ಕೆ ಹೋಗುತ್ತಾರೆ.
2223:大米	大米	大米	బియ్యం	ఇంట్లో బియ్యం దాదాపు అయిపోయింది.	ಅಕ್ಕಿ	ಮನೆಯಲ್ಲಿ ಅಕ್ಕಿ ಬಹುತೇಕ ಮುಗಿದಿದೆ.
2224:大脑	大脑	大脑	మెదడు	తగినంత నిద్ర మెదడుకు చాలా ముఖ్యం.	ಮೆದುಳು	ಸಾಕಷ್ಟು ನಿದ್ರೆ ಮೆದುಳಿಗೆ ಬಹಳ ಮುಖ್ಯ.
2225:大批	大批	大批	పెద్ద సంఖ్యలో; పెద్ద సమూహం	పెద్ద సంఖ్యలో పర్యాటకులు పర్యాటక ప్రాంతంలోకి చేరారు.	ದೊಡ್ಡ ಪ್ರಮಾಣ; ದೊಡ್ಡ ಗುಂಪು	ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಪ್ರವಾಸಿಗರು ದೃಶ್ಯ ಪ್ರದೇಶಕ್ಕೆ ಬಂದರು.
2227:大事	大事	大事	పెద్ద విషయం; ముఖ్య సంఘటన	ఇల్లు మార్చడం వారి కుటుంబానికి పెద్ద విషయం.	ದೊಡ್ಡ ವಿಷಯ; ಮುಖ್ಯ ಘಟನೆ	ಮನೆ ಬದಲಿಸುವುದು ಅವರ ಕುಟುಂಬಕ್ಕೆ ದೊಡ್ಡ ವಿಷಯ.
2230:大爷	大爷	大爷	వృద్ధుడు; మామయ్య	ఆ వృద్ధుడు ప్రతి రోజు పార్కులో చెస్ ఆడుతాడు.	ಹಿರಿಯ ಪುರುಷ; ಮಾವ	ಆ ಹಿರಿಯವರು ಪ್ರತಿದಿನ ಉದ್ಯಾನದಲ್ಲಿ ಚದುರಂಗ ಆಡುತ್ತಾರೆ.
2231:大于	大于	大于	కంటే ఎక్కువ	ఐదు మూడు కంటే ఎక్కువ; ఇది సులభమైన పోలిక.	ಗಿಂತ ಹೆಚ್ಚು	ಐದು ಮೂರಿಗಿಂತ ಹೆಚ್ಚು; ಇದು ಸರಳ ಹೋಲಿಕೆ.
2232:大众	大众	大众	సామాన్య ప్రజలు; ప్రజలు	ఈ సినిమా ప్రజల్లో చాలా ప్రజాదరణ పొందింది.	ಜನಸಾಮಾನ್ಯರು; ಸಾರ್ವಜನಿಕರು	ಈ ಚಿತ್ರ ಜನಸಾಮಾನ್ಯರ ನಡುವೆ ಬಹಳ ಜನಪ್ರಿಯವಾಗಿದೆ.
2233:代	代	代	తరం; యుగం	యువ తరం తనదైన జీవన విధానాన్ని కలిగి ఉంది.	ತಲೆಮಾರು; ಯುಗ	ಯುವ ತಲೆಮಾರಿಗೆ ತನ್ನದೇ ಆದ ಜೀವನ ವಿಧಾನ ಇದೆ.
2235:带动	带动	带动	ప్రేరేపించడం; ముందుకు నడిపించడం	పర్యాటకం స్థానిక ఆర్థిక అభివృద్ధిని ముందుకు నడిపించింది.	ಚಾಲನೆ ನೀಡುವುದು; ಉತ್ತೇಜಿಸುವುದು	ಪ್ರವಾಸೋದ್ಯಮ ಸ್ಥಳೀಯ ಆರ್ಥಿಕ ಅಭಿವೃದ್ಧಿಗೆ ಚಾಲನೆ ನೀಡಿದೆ.
2238:单	单	单	జాబితా; బిల్లు; ఒక్కటి	వేటర్ మాకు మెనూను ఇచ్చాడు.	ಪಟ್ಟಿ; ಬಿಲ್; ಏಕ	ಪರಿಚಾರಕನು ನಮಗೆ ಮೆನು ಕೊಟ್ಟನು.
2241:单一	单一	单一	ఒకే విధమైన; ఏకైక	ఈ ఉత్పత్తి పనితీరు తక్కువగా, ఒకే విధంగా ఉంది.	ಏಕೈಕ; ಒಂದೇ ರೀತಿಯ	ಈ ಉತ್ಪನ್ನದ ಕಾರ್ಯಗಳು ತುಲನಾತ್ಮಕವಾಗಿ ಒಂದೇ ರೀತಿಯವು.
2243:胆小	胆小	胆小	భయపడే; ధైర్యం తక్కువైన	చిన్నప్పుడు అతను భయపడే వాడిగా ఉండి చీకటిని భయపడేవాడు.	ಭಯಭೀತ; ಧೈರ್ಯ ಕಡಿಮೆ	ಬಾಲ್ಯದಲ್ಲಿ ಅವನು ಭಯಭೀತನಾಗಿದ್ದು ಕತ್ತಲೆಗೆ ಹೆದರುತ್ತಿದ್ದ.
2246:当年	当年	当年	ఆ సంవత్సరం; ఆ కాలంలో	ఆ కాలంలో వారు గ్రామీణ ప్రాంతంలో కలిసి పనిచేశారు.	ಆ ವರ್ಷ; ಆ ಕಾಲದಲ್ಲಿ	ಆ ಕಾಲದಲ್ಲಿ ಅವರು ಗ್ರಾಮಾಂತರದಲ್ಲಿ ಒಟ್ಟಿಗೆ ಕೆಲಸ ಮಾಡಿದರು.
2248:当中	当中	当中	మధ్యలో; వారిలో	సహపాఠుల మధ్య అతని మార్కులు ఉత్తమంగా ఉన్నాయి.	ಮಧ್ಯದಲ್ಲಿ; ಅವರೊಳಗೆ	ಸಹಪಾಠಿಗಳೊಳಗೆ ಅವನ ಅಂಕಗಳು ಅತ್ಯುತ್ತಮ.
2251:当成	当成	当成	అలా భావించడం; అలా చూడటం	ఆమె ఈ అపజయాన్ని నేర్చుకునే అవకాశంగా చూసింది.	ಎಂದು ಪರಿಗಣಿಸುವುದು	ಅವಳು ಈ ವಿಫಲತೆಯನ್ನು ಕಲಿಕೆಯ ಅವಕಾಶವಾಗಿ ಪರಿಗಣಿಸಿದಳು.
2252:当作	当作	当作	అలా భావించడం; అలా తీసుకోవడం	నేను అతనిని నా ఉత్తమ స్నేహితుడిగా భావిస్తాను.	ಎಂದು ತೆಗೆದುಕೊಳ್ಳುವುದು; ಎಂದು ಪರಿಗಣಿಸುವುದು	ನಾನು ಅವನನ್ನು ನನ್ನ ಅತ್ಯುತ್ತಮ ಸ್ನೇಹಿತನೆಂದು ಪರಿಗಣಿಸುತ್ತೇನೆ.
2258:到期	到期	到期	గడువు ముగియడం	నా పాస్‌పోర్ట్ వచ్చే నెలలో గడువు ముగుస్తుంది.	ಅವಧಿ ಮುಗಿಯುವುದು	ನನ್ನ ಪಾಸ್‌ಪೋರ್ಟ್ ಮುಂದಿನ ತಿಂಗಳು ಅವಧಿ ಮುಗಿಯುತ್ತದೆ.
2259:登	登	登	ఎక్కడం; ప్రచురించడం; లాగిన్ చేయడం	వారు ఉదయాన్నే కొండ ఎక్కేందుకు బయలుదేరారు.	ಏರುವುದು; ಪ್ರಕಟಿಸುವುದು; ಪ್ರವೇಶಿಸುವುದು	ಅವರು ಬೆಳಿಗ್ಗೆಯೇ ಬೆಟ್ಟ ಏರಲು ಹೊರಟರು.
2260:灯光	灯光	灯光	దీపాల వెలుగు; లైటింగ్	వేదికపై దీపాల వెలుగు చాలా అందంగా ఉంది.	ಬೆಳಕು; ದೀಪಾಲಂಕಾರ	ವೇದಿಕೆಯ ಬೆಳಕು ಬಹಳ ಸುಂದರವಾಗಿದೆ.
2266:低头	低头	低头	తల వంచడం	అతను తల వంచి తన ఫోన్‌ను ఒకసారి చూశాడు.	ತಲೆ ತಗ್ಗಿಸುವುದು	ಅವನು ತಲೆ ತಗ್ಗಿಸಿ ಫೋನ್‌ನ್ನು ಒಂದು ಬಾರಿ ನೋಡಿದನು.
2271:地面	地面	地面	నేల; భూమి ఉపరితలం	వర్షం తర్వాత నేల జారుగా ఉంది, జాగ్రత్తగా నడవండి.	ನೆಲ; ಭೂಮಿಯ ಮೇಲ್ಮೈ	ಮಳೆಯ ನಂತರ ನೆಲ ಜಾರುವಂತಿದೆ, ಎಚ್ಚರಿಕೆಯಿಂದ ನಡೆಯಿರಿ.
2274:地下	地下	地下	భూగర్భ; నేల కింద	ఈ నగరంలో పెద్ద భూగర్భ పార్కింగ్ స్థలం ఉంది.	ಭೂಗತ; ನೆಲದ ಕೆಳಗೆ	ಈ ನಗರದಲ್ಲಿ ದೊಡ್ಡ ಭೂಗತ ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳ ಇದೆ.
2277:点赞	点赞	点赞	మెచ్చడం; లైక్ ఇవ్వడం	చాలా మంది నెటిజన్లు ఈ వీడియోను మెచ్చారు.	ಮೆಚ್ಚುಗೆ ನೀಡುವುದು; ಲೈಕ್ ಮಾಡುವುದು	ಹಲವು ನೆಟ್ಟಿಗರು ಈ ವೀಡಿಯೊಗೆ ಮೆಚ್ಚುಗೆ ನೀಡಿದ್ದಾರೆ.
2279:电动	电动	电动	విద్యుత్‌తో నడిచే	అతను విద్యుత్ సైకిల్ కొనుగోలు చేశాడు.	ವಿದ್ಯುತ್ ಚಾಲಿತ	ಅವನು ವಿದ್ಯುತ್ ಸೈಕಲ್ ಖರೀದಿಸಿದನು.
2280:电器	电器	电器	విద్యుత్ పరికరం	వంటగదిలోని విద్యుత్ పరికరాలన్నీ కొత్తవి.	ವಿದ್ಯುತ್ ಉಪಕರಣ	ಅಡಿಗೆಮನೆಯಲ್ಲಿ ಇರುವ ವಿದ್ಯುತ್ ಉಪಕರಣಗಳೆಲ್ಲ ಹೊಸವು.
2281:电商	电商	电商	ఆన్‌లైన్ వాణిజ్యం	ఆన్‌లైన్ వాణిజ్య వేదికలు అనేక మందికి కొనుగోలు అలవాట్లను మార్చాయి.	ಆನ್‌ಲೈನ್ ವ್ಯಾಪಾರ	ಆನ್‌ಲೈನ್ ವ್ಯಾಪಾರ ವೇದಿಕೆಗಳು ಹಲವರ ಖರೀದಿ ಅಭ್ಯಾಸಗಳನ್ನು ಬದಲಿಸಿವೆ.
2282:电视台	电视台	电视台	టెలివిజన్ కేంద్రం	పట్టభద్రురాలైన తర్వాత ఆమె టెలివిజన్ కేంద్రంలో పనిచేయడానికి వెళ్లింది.	ದೂರದರ್ಶನ ಕೇಂದ್ರ	ಪದವಿ ಪಡೆದ ನಂತರ ಅವಳು ದೂರದರ್ಶನ ಕೇಂದ್ರದಲ್ಲಿ ಕೆಲಸಕ್ಕೆ ಹೋದಳು.
2283:电子版	电子版	电子版	ఎలక్ట్రానిక్ సంచిక	సమావేశ సామగ్రికి ఎలక్ట్రానిక్ సంచిక మరియు కాగితం సంచిక రెండూ ఉన్నాయి.	ಇಲೆಕ್ಟ್ರಾನಿಕ್ ಆವೃತ್ತಿ	ಸಭೆಯ ಸಾಮಗ್ರಿಗಳಿಗೆ ಇಲೆಕ್ಟ್ರಾನಿಕ್ ಆವೃತ್ತಿ ಮತ್ತು ಕಾಗದದ ಆವೃತ್ತಿ ಎರಡೂ ಇವೆ.
2284:调1	调1	调	బదిలీ చేయడం; తరలించడం	వచ్చే నెల అతనిని షాంఘై శాఖకు బదిలీ చేస్తారు.	ವರ್ಗಾವಣೆ ಮಾಡುವುದು; ಸ್ಥಳಾಂತರಿಸುವುದು	ಮುಂದಿನ ತಿಂಗಳು ಅವನನ್ನು ಶಾಂಘೈ ಶಾಖೆಗೆ ವರ್ಗಾಯಿಸಲಾಗುತ್ತದೆ.
2285:调研	调研	调研	పరిశోధన చేయడం; సర్వే చేయడం	బృందం యువత వినియోగ అలవాట్లపై పరిశోధన చేస్తోంది.	ಅಧ್ಯಯನ ಮಾಡುವುದು; ಸಮೀಕ್ಷೆ ನಡೆಸುವುದು	ತಂಡ ಯುವಜನರ ಬಳಕೆ ಅಭ್ಯಾಸಗಳನ್ನು ಅಧ್ಯಯನ ಮಾಡುತ್ತಿದೆ.
2287:丢失	丢失	丢失	పోగొట్టుకోవడం; కోల్పోవడం	మీ గుర్తింపు కార్డు పోయితే వీలైనంత త్వరగా పోలీసులకు తెలియజేయండి.	ಕಳೆದುಕೊಳ್ಳುವುದು	ನಿಮ್ಮ ಗುರುತಿನ ಚೀಟಿ ಕಳೆದುಹೋದರೆ ಸಾಧ್ಯವಾದಷ್ಟು ಬೇಗ ಪೊಲೀಸರಿಗೆ ತಿಳಿಸಿ.
2290:动画	动画	动画	యానిమేషన్	పిల్లలు ఈ యానిమేషన్ చూడటాన్ని ఇష్టపడతారు.	ಅನಿಮೇಶನ್	ಮಕ್ಕಳು ಈ ಅನಿಮೇಶನ್ ನೋಡಲು ಇಷ್ಟಪಡುತ್ತಾರೆ.
2291:动人	动人	动人	హృదయాన్ని కదిలించే; మనసును తాకే	ఆమె కథ ఎంతో హృదయాన్ని కదిలించేది.	ಮನಮುಟ್ಟುವ; ಭಾವನಾತ್ಮಕ	ಅವಳ ಕಥೆ ಬಹಳ ಮನಮುಟ್ಟುವಂತಿದೆ.
2294:豆浆	豆浆	豆浆	సోయా పాలు	అల్పాహారానికి నేను ఒక కప్పు వేడి సోయా పాలు తాగాను.	ಸೋಯಾ ಹಾಲು	ಉಪಾಹಾರಕ್ಕೆ ನಾನು ಒಂದು ಕಪ್ ಬಿಸಿ ಸೋಯಾ ಹಾಲು ಕುಡಿದೆ.
2297:读音	读音	读音	ఉచ్చారణ	ఈ అక్షరానికి సాధారణంగా రెండు ఉచ్చారణలు ఉన్నాయి.	ಉಚ್ಚಾರಣೆ	ಈ ಅಕ್ಷರಕ್ಕೆ ಸಾಮಾನ್ಯವಾಗಿ ಎರಡು ಉಚ್ಚಾರಣೆಗಳಿವೆ.
2298:独自	独自	独自	ఒంటరిగా; తనంతట తానే	ఆమె ఈ పనిని తనంతట తానే పూర్తి చేసింది.	ಒಬ್ಬಂಟಿಯಾಗಿ; ಸ್ವತಃ	ಅವಳು ಈ ಕೆಲಸವನ್ನು ಸ್ವತಃ ಪೂರ್ಣಗೊಳಿಸಿದಳು.
2299:堵	堵	堵	అడ్డుకోవడం; ట్రాఫిక్ జామ్ అవడం	ఉదయం రద్దీ సమయంలో ఈ రహదారి తరచుగా జామ్ అవుతుంది.	ಅಡ್ಡಗಟ್ಟುವುದು; ಟ್ರಾಫಿಕ್ ಜಾಮ್ ಆಗುವುದು	ಬೆಳಗಿನ ಗದ್ದಲ ಸಮಯದಲ್ಲಿ ಈ ರಸ್ತೆ ಆಗಾಗ ಜಾಮ್ ಆಗುತ್ತದೆ.
2300:度	度	度	డిగ్రీ; కొలమానం	ఈరోజు ఉష్ణోగ్రత కేవలం పది డిగ్రీలు మాత్రమే.	ಡಿಗ್ರಿ; ಅಳತೆ ಪದ	ಇಂದಿನ ತಾಪಮಾನ ಕೇವಲ ಹತ್ತು ಡಿಗ್ರಿ.
2301:短处	短处	短处	బలహీనత; లోపం	ప్రతి ఒక్కరికీ తమ బలాలు, బలహీనతలు ఉంటాయి.	ದುರ್ಬಲತೆ; ಕೊರತೆ	ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ತಮ್ಮ ಬಲಗಳು ಮತ್ತು ದುರ್ಬಲತೆಗಳಿವೆ.
2302:短期	短期	短期	స్వల్పకాలిక	స్వల్పకాలిక ప్రణాళిక సులభంగా, స్పష్టంగా ఉండాలి.	ಅಲ್ಪಕಾಲಿಕ	ಅಲ್ಪಕಾಲಿಕ ಯೋಜನೆ ಸರಳವೂ ಸ್ಪಷ್ಟವೂ ಆಗಿರಬೇಕು.
