hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
1887:游玩	游玩	游玩	విహరించడం; ఆనందంగా ఆడుకోవడం	వారాంతంలో మేము పార్కుకు వెళ్లి సరదాగా గడుపుతాము.	ಸುತ್ತಾಡುವುದು; ಮೋಜು ಮಾಡುವುದು	ವಾರಾಂತ್ಯದಲ್ಲಿ ನಾವು ಉದ್ಯಾನಕ್ಕೆ ಹೋಗಿ ಮೋಜು ಮಾಡುತ್ತೇವೆ.
1890:友情	友情	友情	స్నేహం	వారి స్నేహం చాలా గాఢంగా ఉంది.	ಸ್ನೇಹ	ಅವರ ಸ್ನೇಹ ಬಹಳ ಆಳವಾಗಿದೆ.
1892:有效	有效	有效	ప్రభావవంతమైన; చెల్లుబాటు అయ్యే	ఈ టికెట్ ఈ రోజు కూడా చెల్లుబాటు అవుతుంది.	ಪರಿಣಾಮಕಾರಿ; ಮಾನ್ಯ	ಈ ಟಿಕೆಟ್ ಇಂದು ಇನ್ನೂ ಮಾನ್ಯವಾಗಿದೆ.
1894:有着	有着	有着	కలిగి ఉండడం	ఈ నగరానికి దీర్ఘమైన చరిత్ర ఉంది.	ಹೊಂದಿರುವುದು	ಈ ನಗರಕ್ಕೆ ದೀರ್ಘ ಇತಿಹಾಸ ಇದೆ.
1903:远离	远离	远离	దూరంగా ఉండడం	దయచేసి ప్రమాదకర ప్రాంతం నుండి దూరంగా ఉండండి.	ದೂರ ಇರುವುದು	ದಯವಿಟ್ಟು ಅಪಾಯಕಾರಿ ಪ್ರದೇಶದಿಂದ ದೂರಿರಿ.
1904:院长	院长	院长	డీన్; డైరెక్టర్	డీన్ ఈ రోజు సమావేశానికి హాజరవుతున్నారు.	ಡೀನ್; ನಿರ್ದೇಶಕ	ಡೀನ್ ಇಂದು ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸುತ್ತಿದ್ದಾರೆ.
1905:院子	院子	院子	ఆవరణ; ముంగిట	ఆవరణలో చాలా పూలు నాటారు.	ಆವರಣ; ಅಂಗಳ	ಅಂಗಳದಲ್ಲಿ ಅನೇಕ ಹೂಗಳನ್ನು ನೆಟ್ಟಿದ್ದಾರೆ.
1906:约	约	约	అపాయింట్‌మెంట్ పెట్టడం; ఏర్పాటుచేయడం	నేను స్నేహితుడితో కలిసి రాత్రి భోజనం చేయడానికి ఏర్పాటుచేశాను.	ಅಪಾಯಿಂಟ್‌ಮೆಂಟ್ ಮಾಡುವುದು; ವ್ಯವಸ್ಥೆ ಮಾಡುವುದು	ನಾನು ಸ್ನೇಹಿತನೊಂದಿಗೆ ರಾತ್ರಿ ಊಟಕ್ಕೆ ವ್ಯವಸ್ಥೆ ಮಾಡಿದ್ದೇನೆ.
1908:月饼	月饼	月饼	మూన్‌కేక్	మధ్యశరద్ పండుగలో మేము మూన్‌కేక్ తింటాము.	ಮೂನ್‌ಕೇಕ್	ಮಧ್ಯ ಶರದ್ ಹಬ್ಬದಲ್ಲಿ ನಾವು ಮೂನ್‌ಕೇಕ್ ತಿನ್ನುತ್ತೇವೆ.
1910:月份	月份	月份	నెల	జూలైలో వాతావరణం చాలా వేడిగా ఉంటుంది.	ತಿಂಗಳು	ಜುಲೈ ತಿಂಗಳಲ್ಲಿ ಹವಾಮಾನ ತುಂಬ ಬಿಸಿಯಾಗಿರುತ್ತದೆ.
1914:再次	再次	再次	మళ్లీ	మీరు మళ్లీ బీజింగ్‌కు రావడం స్వాగతం.	ಮತ್ತೆ	ನೀವು ಮತ್ತೆ ಬೀಜಿಂಗ್‌ಗೆ ಬಂದಿರುವುದಕ್ಕೆ ಸ್ವಾಗತ.
1915:再说	再说	再说	తర్వాత మాట్లాడడం	ఈ విషయం గురించి రేపు మాట్లాడుకుందాం.	ನಂತರ ಮಾತನಾಡುವುದು	ಈ ವಿಷಯವನ್ನು ನಾಳೆ ಮಾತನಾಡೋಣ.
1917:暂停	暂停	暂停	విరామం; తాత్కాలికంగా నిలిపివేయడం	భారీ వర్షం కారణంగా ఆట తాత్కాలికంగా ఆగింది.	ವಿರಾಮ; ತಾತ್ಕಾಲಿಕ ನಿಲುಗಡೆ	ಭಾರಿ ಮಳೆಯ ಕಾರಣ ಆಟ ತಾತ್ಕಾಲಿಕವಾಗಿ ನಿಂತಿತು.
1918:早餐	早餐	早餐	అల్పాహారం	అల్పాహారానికి నేను గుడ్లు మరియు బ్రెడ్ తిన్నాను.	ಬೆಳಗಿನ ಉಪಾಹಾರ	ಬೆಳಗಿನ ಉಪಾಹಾರಕ್ಕೆ ನಾನು ಮೊಟ್ಟೆ ಮತ್ತು ರೊಟ್ಟಿ ತಿಂದೆ.
1919:早晨	早晨	早晨	ఉదయం	ఉదయం గాలి చాలా తాజాగా ఉంది.	ಬೆಳಿಗ್ಗೆ	ಬೆಳಗಿನ ಗಾಳಿ ತುಂಬ ತಾಜಾಗಿದೆ.
1922:增长	增长	增长	పెరగడం; వృద్ధి	ఈ సంవత్సరం ఆదాయం త్వరగా పెరిగింది.	ಬೆಳೆಯುವುದು; ಹೆಚ್ಚಾಗುವುದು	ಈ ವರ್ಷ ಆದಾಯ ಬೇಗ ಹೆಚ್ಚಾಗಿದೆ.
1924:着	着	着	నిద్రపోవడం; పడడం	పిల్లవాడు త్వరగా నిద్రపోయాడు.	ನಿದ್ರೆಗೆ ಜಾರುವುದು; ಹಿಡಿಯುವುದು	ಮಗು ಬೇಗ ನಿದ್ರೆಗೆ ಜಾರಿತು.
1926:者	者	者	వ్యక్తిని సూచించే ప్రత్యయం	రచయిత తన అనుభవాన్ని పరిచయం చేశాడు.	ವ್ಯಕ್ತಿಯನ್ನು ಸೂಚಿಸುವ ಪ್ರತ್ಯಯ	ಲೇಖಕರು ತಮ್ಮ ಅನುಭವವನ್ನು ಪರಿಚಯಿಸಿದರು.
1928:整	整	整	మొత్తం; పూర్తి	మొత్తం తరగతి సమయంలో అతను చాలా శ్రద్ధగా ఉన్నాడు.	ಸಂಪೂರ್ಣ; ಪೂರ್ಣ	ಸಂಪೂರ್ಣ ತರಗತಿಯಿಡೀ ಅವನು ತುಂಬ ಗಮನದಿಂದ ಇದ್ದ.
1931:证	证	证	సర్టిఫికేట్; రుజువు	దయచేసి మీ పని గుర్తింపు కార్డు చూపించండి.	ಪ್ರಮಾಣಪತ್ರ; ಸಾಕ್ಷ್ಯ	ದಯವಿಟ್ಟು ನಿಮ್ಮ ಕೆಲಸದ ಗುರುತಿನ ಚೀಟಿಯನ್ನು ತೋರಿಸಿ.
1940:支付	支付	支付	చెల్లింపు చేయడం	నేను మొబైల్‌తో ప్రయాణ ఛార్జీ చెల్లించాను.	ಪಾವತಿಸುವುದು; ಪಾವತಿ	ನಾನು ಮೊಬೈಲ್ ಮೂಲಕ ಪ್ರಯಾಣ ಶುಲ್ಕ ಪಾವತಿಸಿದೆ.
1941:之后	之后	之后	తర్వాత	పరీక్ష తర్వాత మేము భోజనానికి వెళ్తాము.	ನಂತರ	ಪರೀಕ್ಷೆಯ ನಂತರ ನಾವು ಊಟಕ್ಕೆ ಹೋಗುತ್ತೇವೆ.
1942:之间	之间	之间	మధ్య	వారి మధ్య ఎలాంటి అపార్థం లేదు.	ಮಧ್ಯೆ	ಅವರ ಮಧ್ಯೆ ಯಾವುದೇ ತಪ್ಪು ಅರ್ಥೈಸಿಕೆ ಇಲ್ಲ.
1943:之前	之前	之前	ముందు	సమావేశానికి ముందు దయచేసి పదార్థాలను ముందుగా చదవండి.	ಮೊದಲು	ಸಭೆಗೆ ಮೊದಲು ದಯವಿಟ್ಟು ಸಾಮಗ್ರಿಗಳನ್ನು ಓದಿ.
1945:之中	之中	之中	వారిలో; మధ్యలో	ఈ మనుషులలో అతనే అత్యంత చిన్నవాడు.	ಅವರಲ್ಲಿ; ಮಧ್ಯದಲ್ಲಿ	ಈ ಜನರೊಳಗೆ ಅವನೇ ಅತಿ ಕಿರಿಯನು.
1946:值	值	值	విలువ ఉండడం	ఈ టికెట్ విలువ వంద యువాన్.	ಮೌಲ್ಯ ಹೊಂದಿರುವುದು	ಈ ಟಿಕೆಟ್ ನೂರು ಯುವಾನ್ ಮೌಲ್ಯದ್ದಾಗಿದೆ.
1952:指出	指出	指出	చూపించడం; సూచించడం	గురువు నా తప్పును చూపించారు.	ತೋರಿಸುವುದು; ಸೂಚಿಸುವುದು	ಶಿಕ್ಷಕರು ನನ್ನ ತಪ್ಪನ್ನು ಸೂಚಿಸಿದರು.
1954:纸巾	纸巾	纸巾	టిష్యూ	దయచేసి నాకు ఒక టిష్యూ ఇవ్వండి.	ಟಿಷ್ಯೂ	ದಯವಿಟ್ಟು ನನಗೆ ಒಂದು ಟಿಷ್ಯೂ ಕೊಡಿ.
1957:中餐	中餐	中餐	చైనీస్ భోజనం	ఈ రెస్టారెంట్‌లోని చైనీస్ భోజనం చాలా రుచిగా ఉంటుంది.	ಚೀನೀ ಆಹಾರ	ಈ ಹೋಟೆಲ್‌ನ ಚೀನೀ ಆಹಾರ ತುಂಬ ರುಚಿ.
1958:中年	中年	中年	మధ్య వయసు	అతను ఇప్పటికే మధ్య వయసుకు చేరుకున్నాడు.	ಮಧ್ಯ ವಯಸ್ಸು	ಅವನು ಈಗಾಗಲೇ ಮಧ್ಯ ವಯಸ್ಸಿಗೆ ತಲುಪಿದ್ದಾನೆ.
1965:祝	祝	祝	శుభాకాంక్షలు చెప్పడం; అభినందించడం	మీకు జన్మదిన శుభాకాంక్షలు.	ಹಾರೈಸುವುದು; ಅಭಿನಂದಿಸುವುದು	ನಿಮಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು.
1971:转发	转发	转发	ముందుకు పంపడం; మళ్లీ పోస్ట్ చేయడం	దయచేసి నోటీసును అందరికీ ముందుకు పంపండి.	ಮುಂದಕ್ಕೆ ಕಳುಹಿಸುವುದು; ಮರುಹಂಚುವುದು	ದಯವಿಟ್ಟು ಸೂಚನೆಯನ್ನು ಎಲ್ಲರಿಗೂ ಮುಂದಕ್ಕೆ ಕಳುಹಿಸಿ.
1972:转机1	转机1	转机	విమాన మార్పు; ట్రాన్స్‌ఫర్	మేము షాంఘైలో విమానం మార్చాలి.	ವಿಮಾನ ಬದಲಾವಣೆ; ವರ್ಗಾವಣೆ	ನಾವು ಶಾಂಘೈನಲ್ಲಿ ವಿಮಾನ ಬದಲಿಸಬೇಕು.
1975:准	准	准	ఖచ్చితమైన	అతని సమాధానం చాలా ఖచ్చితంగా ఉంది.	ನಿಖರ	ಅವನ ಉತ್ತರ ತುಂಬ ನಿಖರವಾಗಿದೆ.
1980:自	自	自	నుంచి; నుండి	గత సంవత్సరం నుంచి అతను బీజింగ్‌లో ఉంటున్నాడు.	ಇಂದ; ಇಂದಿನಿಂದ	ಕಳೆದ ವರ್ಷದಿಂದ ಅವನು ಬೀಜಿಂಗ್‌ನಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದಾನೆ.
1982:自习	自习	自习	స్వయంపఠనం	సాయంత్రం ఏడు గంటలకు మేము తరగతి గదికి స్వయంపఠనానికి వెళ్తాము.	ಸ್ವಯಂ ಅಧ್ಯಯನ	ಸಂಜೆ ಏಳು ಗಂಟೆಗೆ ನಾವು ತರಗತಿ ಕೊಠಡಿಗೆ ಸ್ವಯಂ ಅಧ್ಯಯನಕ್ಕೆ ಹೋಗುತ್ತೇವೆ.
1984:自学	自学	自学	తానే చదవడం	అతను వీడియోల ద్వారా తానే చైనీస్ నేర్చుకుంటాడు.	ಸ್ವತಃ ಕಲಿಯುವುದು	ಅವನು ವೀಡಿಯೊಗಳ ಮೂಲಕ ಸ್ವತಃ ಚೀನೀ ಕಲಿಯುತ್ತಾನೆ.
1988:最终	最终	最终	చివరికి	చివరికి అతను అక్కడే ఉండాలని నిర్ణయించాడు.	ಕೊನೆಗೆ; ಅಂತಿಮವಾಗಿ	ಕೊನೆಗೆ ಅವನು ಉಳಿಯಲು ನಿರ್ಧರಿಸಿದನು.
1992:做法	做法	做法	చేసే విధానం; పద్ధతి	ఈ పద్ధతి చాలా సులభం.	ಮಾಡುವ ವಿಧಾನ	ಈ ವಿಧಾನ ಬಹಳ ಸರಳವಾಗಿದೆ.
1994:做梦	做梦	做梦	కల కనడం	నిన్న రాత్రి నేను ఒక స్నేహితుడి గురించి కల కనాను.	ಕನಸು ಕಾಣುವುದು	ನಿನ್ನೆ ರಾತ್ರಿ ನಾನು ಸ್ನೇಹಿತನ ಬಗ್ಗೆ ಕನಸು ಕಂಡೆ.
