hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
2277:点赞	点赞	点赞	කැමැත්ත දැක්වීම; අනුමත ලකුණ දීම	බොහෝ අන්තර්ජාල පරිශීලකයින් මෙම වීඩියෝවට කැමැත්ත දැක්වූහ.	விருப்பம் குறித்தல்; பாராட்டுக் குறி இடுதல்	பல இணைய பயனர்கள் இந்த வீடியோவுக்கு விருப்பம் தெரிவித்தனர்.
2279:电动	电动	电动	විදුලි බලයෙන් ක්‍රියා කරන	ඔහු විදුලි පාපැදියක් මිලදී ගත්තේය.	மின்சார இயக்கம் கொண்ட	அவர் ஒரு மின்சார மிதிவண்டி வாங்கினார்.
2280:电器	电器	电器	විදුලි උපකරණය	කුස්සියේ විදුලි උපකරණ සියල්ලම අලුත්ය.	மின்சாதனம்	சமையலறையிலுள்ள மின்சாதனங்கள் அனைத்தும் புதியவை.
2281:电商	电商	电商	ඊ-වාණිජ්‍යය	ඊ-වාණිජ්‍ය වේදිකා බොහෝ දෙනාගේ සාප්පු යාමේ පුරුදු වෙනස් කර ඇත.	மின்னணு வாணிகம்	மின்னணு வாணிக தளங்கள் பலரின் வாங்கும் பழக்கங்களை மாற்றியுள்ளன.
2282:电视台	电视台	电视台	රූපවාහිනී මධ්‍යස්ථානය	ඇය උපාධියෙන් පසු රූපවාහිනී මධ්‍යස්ථානයක වැඩ කිරීමට ගියාය.	தொலைக்காட்சி நிலையம்	பட்டம் பெற்ற பிறகு அவள் தொலைக்காட்சி நிலையத்தில் வேலை செய்ய சென்றாள்.
2283:电子版	电子版	电子版	ඉලෙක්ට්‍රොනික අනුවාදය	රැස්වීම් ද්‍රව්‍යවල ඉලෙක්ට්‍රොනික අනුවාදයක් ද කඩදාසි අනුවාදයක් ද ඇත.	மின்னணு பதிப்பு	கூட்டப் பொருட்களுக்கு மின்னணு பதிப்பும் காகித பதிப்பும் உள்ளன.
2284:调1	调1	调	මාරු කිරීම; ස්ථානය වෙනස් කිරීම	ඔහු ලබන මාසයේ ෂැංහයි ශාඛාවට මාරු කරනු ලැබේ.	இடமாற்றம் செய்தல்; மாற்றுதல்	அவர் அடுத்த மாதம் ஷாங்காய் கிளைக்குப் பணிமாற்றம் செய்யப்படுவார்.
2285:调研	调研	调研	පර්යේෂණ සමීක්ෂණය; අධ්‍යයනය	කණ්ඩායම තරුණයන්ගේ පාරිභෝගික පුරුදු පිළිබඳ සමීක්ෂණ කරමින් සිටී.	ஆய்வு; கணக்கெடுப்பு	குழு இளைஞர்களின் நுகர்வு பழக்கங்களை ஆய்வு செய்து வருகிறது.
2287:丢失	丢失	丢失	නැතිවීම; අහිමි වීම	හැඳුනුම්පත නැති වුවහොත් හැකි ඉක්මනින් පොලිසියට දැනුම් දෙන්න.	இழத்தல்; தொலைத்தல்	அடையாள அட்டை தொலைந்தால் விரைவாக காவல்துறையில் புகார் செய்யுங்கள்.
2290:动画	动画	动画	සජීවිකරණය	ළමයින් මෙම සජීවිකරණය බලන්න කැමතියි.	அசைவூட்டம்; அனிமேஷன்	குழந்தைகள் இந்த அனிமேஷனை பார்க்க விரும்புகிறார்கள்.
2291:动人	动人	动人	හදවතට දැනෙන; සංවේදී	ඇගේ කතාව ඉතා හදවතට දැනෙන එකකි.	உருக்கும்; நெகிழ்ச்சியூட்டும்	அவளின் கதை மிகவும் நெகிழ்ச்சியூட்டுகிறது.
2294:豆浆	豆浆	豆浆	සෝයා කිරි	උදෑසන ආහාරයට මම උණුසුම් සෝයා කිරි කෝප්පයක් බිව්වෙමි.	சோயா பால்	காலை உணவுக்கு நான் ஒரு கோப்பை சூடான சோயா பால் குடித்தேன்.
2297:读音	读音	读音	උච්චාරණය	මෙම අකුරට සාමාන්‍ය උච්චාරණ දෙකක් ඇත.	உச்சரிப்பு	இந்த எழுத்துக்கு இரண்டு பொதுவான உச்சரிப்புகள் உள்ளன.
