hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
2175:出售	出售	出售	販売する; 売りに出す	このマンションは現在売りに出されています。	판매하다; 매물로 내놓다	이 아파트는 현재 판매 중입니다.	bán; rao bán	Căn hộ này hiện đang được rao bán.	ขาย; เสนอขาย	อพาร์ตเมนต์ชุดนี้กำลังประกาศขายอยู่.	menjual; ditawarkan untuk dijual	Unit rumah ini sedang ditawarkan untuk dijual.	menjual; ditawarkan untuk dijual	Apartemen ini sedang dijual.
2177:出自	出自	出自	出典がある; 由来する	この言葉は古い本に由来しています。	에서 나오다; 유래하다	이 문장은 한 고서에서 나왔습니다.	xuất phát từ; trích từ	Câu này xuất phát từ một cuốn sách cổ.	มาจาก; มีที่มาจาก	ประโยคนี้มาจากหนังสือโบราณเล่มหนึ่ง.	berasal daripada; dipetik daripada	Ayat ini berasal daripada sebuah buku lama.	berasal dari; dikutip dari	Kalimat ini berasal dari sebuah buku kuno.
2179:处	处	处	処理する; 対処する	彼はこの複雑な問題を処理しているところです。	처리하다; 다루다	그는 이 복잡한 문제를 처리하고 있습니다.	xử lý; giải quyết	Anh ấy đang xử lý vấn đề phức tạp này.	จัดการ; รับมือ	เขากำลังจัดการปัญหาที่ซับซ้อนนี้อยู่.	mengurus; menangani	Dia sedang menangani masalah yang rumit ini.	menangani; mengurus	Ia sedang menangani masalah rumit ini.
2181:处于	处于	处于	ある状態にある; 位置する	会社は現在、急速な発展段階にあります。	에 처하다; 에 있다	회사는 현재 빠른 발전 단계에 있습니다.	đang ở; nằm trong	Công ty hiện đang ở giai đoạn phát triển nhanh.	อยู่ใน; อยู่ที่	ขณะนี้บริษัทอยู่ในช่วงพัฒนาอย่างรวดเร็ว.	berada dalam; berada di	Syarikat kini berada dalam peringkat pembangunan pesat.	berada dalam; berada di	Perusahaan saat ini berada dalam tahap perkembangan cepat.
2182:处	处	处	場所; 箇所	この古い家はもう修理されました。	곳; 장소	이 오래된 집은 이미 수리되었습니다.	chỗ; nơi	Ngôi nhà cũ này đã được sửa xong.	ที่; สถานที่	บ้านเก่าหลังนี้ซ่อมเสร็จแล้ว.	tempat; lokasi	Rumah lama di tempat ini sudah dibaiki.	tempat; lokasi	Rumah tua di tempat ini sudah diperbaiki.
2183:传	传	传	伝える; 回す	この資料を皆に回してください。	전하다; 전달하다	이 자료를 모두에게 전달해 주세요.	truyền; chuyển	Hãy chuyển tài liệu này cho mọi người.	ส่งต่อ; ถ่ายทอด	กรุณาส่งเอกสารชุดนี้ให้ทุกคน.	menyampaikan; mengedarkan	Sila edarkan bahan ini kepada semua orang.	meneruskan; menyampaikan	Tolong teruskan materi ini kepada semua orang.
2185:传递	传递	传递	伝える; 伝達する	笑顔は友好的なメッセージを伝えることができます。	전달하다	미소는 친근한 메시지를 전달할 수 있습니다.	truyền đạt; chuyển tải	Nụ cười có thể truyền tải thông điệp thân thiện.	ส่งต่อ; ถ่ายทอด	รอยยิ้มสามารถส่งต่อข้อความที่เป็นมิตรได้.	menyampaikan; menghantar	Senyuman boleh menyampaikan mesej mesra.	menyampaikan; meneruskan	Senyum dapat menyampaikan pesan yang ramah.
2188:窗台	窗台	窗台	窓台	窓台には花鉢が二つ置いてあります。	창턱	창턱 위에 화분 두 개가 놓여 있습니다.	bệ cửa sổ	Trên bệ cửa sổ có đặt hai chậu hoa.	ขอบหน้าต่าง	บนขอบหน้าต่างมีกระถางดอกไม้สองใบ.	ambang tingkap	Di ambang tingkap ada dua pasu bunga.	ambang jendela	Di ambang jendela ada dua pot bunga.
2196:此后	此后	此后	その後; それ以後	その後、彼は二度と遅刻しませんでした。	그 뒤; 그 이후	그 이후 그는 다시는 지각하지 않았습니다.	sau đó; từ đó về sau	Sau đó, anh ấy không bao giờ đến muộn nữa.	หลังจากนั้น; ต่อมา	หลังจากนั้นเขาไม่เคยมาสายอีกเลย.	selepas itu; sejak itu	Selepas itu, dia tidak pernah lewat lagi.	setelah itu; sejak itu	Setelah itu, ia tidak pernah terlambat lagi.
2197:此前	此前	此前	それ以前; その前に	それ以前に、私たちはこの問題をすでに話し合っていました。	그 전에; 이전에	그 전에 우리는 이미 이 문제를 논의했습니다.	trước đó; trước đây	Trước đó, chúng tôi đã thảo luận vấn đề này.	ก่อนหน้านี้	ก่อนหน้านี้พวกเราได้หารือเรื่องนี้แล้ว.	sebelum itu; sebelum ini	Sebelum itu, kami sudah membincangkan isu ini.	sebelumnya; sebelum ini	Sebelumnya, kami sudah membahas masalah ini.
2198:此时	此时	此时	その時; この時	その時、外の雨はさらに強くなりました。	이때; 그때	이때 밖의 비가 더 세차게 내렸습니다.	lúc này; thời điểm này	Lúc này, mưa bên ngoài rơi to hơn.	ขณะนี้; ตอนนั้น	ขณะนั้นฝนข้างนอกตกหนักขึ้น.	pada waktu ini; ketika itu	Pada waktu itu, hujan di luar menjadi lebih lebat.	pada saat ini; saat itu	Saat itu, hujan di luar menjadi lebih deras.
2200:从不	从不	从不	決してしない; 一度もない	彼は仕事中に携帯電話で遊ぶことは決してありません。	전혀 하지 않다; 한 번도 않다	그는 일할 때 휴대폰을 가지고 놀지 않습니다.	không bao giờ	Anh ấy không bao giờ nghịch điện thoại khi làm việc.	ไม่เคย	เขาไม่เคยเล่นโทรศัพท์เวลาทำงาน.	tidak pernah	Dia tidak pernah bermain telefon semasa bekerja.	tidak pernah	Ia tidak pernah bermain ponsel saat bekerja.
2206:促销	促销	促销	販売促進; セール	スーパーでは週末にセールがあります。	판촉; 할인 행사	슈퍼마켓은 주말에 판촉 행사가 있습니다.	khuyến mãi; xúc tiến bán hàng	Siêu thị có chương trình khuyến mãi vào cuối tuần.	โปรโมชั่น; การส่งเสริมการขาย	ซูเปอร์มาร์เก็ตมีโปรโมชั่นสุดสัปดาห์นี้.	promosi jualan; promosi	Pasar raya ada promosi pada hujung minggu.	promosi; promo	Supermarket mengadakan promosi akhir pekan ini.
2208:存放	存放	存放	保管する; 預ける	荷物はフロントに預けてください。	보관하다; 맡기다	짐은 프런트에 보관해 주세요.	cất giữ; gửi	Xin hãy gửi hành lý ở quầy lễ tân.	ฝากเก็บ; เก็บไว้	กรุณาฝากกระเป๋าไว้ที่แผนกต้อนรับ.	menyimpan; menitipkan	Sila simpan bagasi di kaunter hadapan.	menyimpan; menitipkan	Silakan titipkan bagasi di meja depan.
2209:存款	存款	存款	預金; 貯金	彼女は毎月一定額を貯金しています。	예금; 저축	그녀는 매달 일정한 금액을 저축합니다.	tiền gửi; khoản tiết kiệm	Mỗi tháng cô ấy đều gửi tiết kiệm một khoản tiền.	เงินฝาก; เงินออม	เธอฝากเงินก้อนหนึ่งทุกเดือน.	simpanan; deposit	Setiap bulan dia menyimpan sejumlah wang.	tabungan; deposito	Setiap bulan ia menabung sejumlah uang.
2215:打断	打断	打断	遮る; 中断する	人が話している時に遮らないでください。	끊다; 방해하다	다른 사람이 말할 때 끊지 마세요.	ngắt lời; làm gián đoạn	Xin đừng ngắt lời người khác khi họ đang nói.	ขัดจังหวะ; พูดแทรก	กรุณาอย่าขัดจังหวะตอนคนอื่นกำลังพูด.	memotong; mengganggu	Jangan memotong percakapan orang lain ketika mereka bercakap.	memotong; menyela	Jangan menyela orang lain saat mereka berbicara.
2216:打破	打破	打破	割る; 打ち破る	彼はうっかりコップを一つ割ってしまいました。	깨다; 깨뜨리다	그는 실수로 컵 하나를 깨뜨렸습니다.	làm vỡ; phá vỡ	Anh ấy vô ý làm vỡ một cái cốc.	ทำแตก; ทำลาย	เขาเผลอทำแก้วแตกหนึ่งใบ.	memecahkan; memecah	Dia tidak sengaja memecahkan sebiji cawan.	memecahkan; merusak	Ia tidak sengaja memecahkan sebuah gelas.
2218:大胆	大胆	大胆	大胆な	彼女は大胆な考えを提案しました。	대담하다	그녀는 대담한 생각을 제시했습니다.	táo bạo; mạnh dạn	Cô ấy đưa ra một ý tưởng táo bạo.	กล้าหาญ; กล้าได้กล้าเสีย	เธอเสนอความคิดที่กล้าหาญอย่างหนึ่ง.	berani; berani mencuba	Dia mengemukakan idea yang berani.	berani; nekat	Ia mengemukakan gagasan yang berani.
2219:大多	大多	大多	大部分; ほとんど	ここの学生は大部分が地元出身です。	대부분; 대다수	이곳 학생들은 대부분 현지 출신입니다.	phần lớn; đa số	Phần lớn học sinh ở đây đến từ địa phương.	ส่วนใหญ่	นักเรียนที่นี่ส่วนใหญ่มาจากท้องถิ่น.	kebanyakannya; majoriti	Pelajar di sini kebanyakannya berasal dari tempatan.	sebagian besar; kebanyakan	Sebagian besar siswa di sini berasal dari daerah setempat.
2220:大会	大会	大会	大会; 総会	会社の大会は金曜日の午前に開かれます。	대회; 총회	회사 총회는 금요일 오전에 열립니다.	đại hội; hội nghị	Đại hội công ty sẽ được tổ chức vào sáng thứ Sáu.	การประชุมใหญ่; งานประชุม	การประชุมใหญ่ของบริษัทจะจัดเช้าวันศุกร์.	persidangan; mesyuarat agung	Mesyuarat agung syarikat akan diadakan pada pagi Jumaat.	konferensi; rapat umum	Rapat besar perusahaan akan diadakan Jumat pagi.
2221:大力	大力	大力	力強く; 大いに	学校は学生の大会参加を力強く支援しています。	강력하게; 힘껏	학교는 학생들의 대회 참가를 강력하게 지원합니다.	mạnh mẽ; hết sức	Nhà trường mạnh mẽ ủng hộ học sinh tham gia cuộc thi.	อย่างเต็มที่; อย่างแข็งขัน	โรงเรียนสนับสนุนนักเรียนเข้าร่วมการแข่งขันอย่างเต็มที่.	dengan kuat; bersungguh-sungguh	Sekolah menyokong pelajar menyertai pertandingan dengan kuat.	dengan kuat; sungguh-sungguh	Sekolah sangat mendukung siswa mengikuti lomba.
2222:大妈	大妈	大妈	おばさん; 年配の女性	階下のおばさんは毎朝踊りに行きます。	아주머니; 중년 여성	아래층 아주머니는 매일 아침 춤추러 갑니다.	cô bác lớn tuổi; bác gái	Bác gái dưới nhà sáng nào cũng đi nhảy.	ป้า; ผู้หญิงสูงวัย	ป้าชั้นล่างไปเต้นทุกเช้า.	makcik; wanita lebih tua	Makcik di tingkat bawah pergi menari setiap pagi.	bibi; ibu-ibu lebih tua	Ibu-ibu di bawah pergi menari setiap pagi.
2223:大米	大米	大米	米; 白米	家の米はもうすぐなくなります。	쌀	집에 있는 쌀이 거의 다 떨어졌습니다.	gạo	Gạo trong nhà sắp hết rồi.	ข้าวสาร	ข้าวสารที่บ้านใกล้หมดแล้ว.	beras	Beras di rumah hampir habis.	beras	Beras di rumah hampir habis.
