hsk_key	source_word	simplified	SR	example_SR	SL	example_SL	LT	example_LT	LV	example_LV	ET	example_ET	IS	example_IS
2182:处	处	处	mesto; tačka	Ova stara kuća je već popravljena.	kraj; mesto	Ta stara hiša je že popravljena.	vieta; taškas	Šis senas namas jau suremontuotas.	vieta; punkts	Šī vecā māja jau ir salabota.	koht; paik	See vana maja on juba korda tehtud.	staður; blettur	Þetta gamla hús hefur þegar verið gert upp.
2183:传	传	传	preneti; širiti	Molim vas, prenesite ovaj materijal svima.	prenesti; širiti	Prosimo, posredujte to gradivo vsem.	perduoti; skleisti	Prašome perduoti šią medžiagą visiems.	nodot; izplatīt	Lūdzu, nododiet šo materiālu visiem.	edasi andma; levitama	Palun edastage see materjal kõigile.	miðla; dreifa	Vinsamlegast sendið þetta efni til allra.
2185:传递	传递	传递	preneti; proslediti	Osmeh može preneti prijateljsku poruku.	prenašati; posredovati	Nasmeh lahko prenese prijazno sporočilo.	perduoti; persiųsti	Šypsena gali perduoti draugišką žinutę.	nodot; pārsūtīt	Smaids var nodot draudzīgu vēstījumu.	edastama; edasi andma	Naeratus võib edastada sõbraliku sõnumi.	miðla; koma áfram	Bros getur miðlað vingjarnlegum skilaboðum.
2188:窗台	窗台	窗台	prozorska daska	Na prozorskoj dasci stoje dve saksije cveća.	okenska polica	Na okenski polici sta dva lončka z rožami.	palangė	Ant palangės stovi du gėlių vazonai.	palodze	Uz palodzes stāv divi puķu podi.	aknalaual	Aknalaual on kaks lillepotti.	gluggakista	Á gluggakistunni eru tveir blómapottar.
2196:此后	此后	此后	posle toga; od tada	Posle toga više nikada nije zakasnio.	potem; odtlej	Potem ni nikoli več zamudil.	po to; nuo tada	Po to jis daugiau niekada nevėlavo.	pēc tam; turpmāk	Pēc tam viņš vairs nekad nekavēja.	pärast seda; edaspidi	Pärast seda ei jäänud ta enam kunagi hiljaks.	eftir það; þaðan í frá	Eftir það kom hann aldrei aftur of seint.
2197:此前	此前	此前	pre toga	Pre toga smo već razgovarali o ovom pitanju.	pred tem	Pred tem smo o tem vprašanju že razpravljali.	prieš tai	Prieš tai mes jau aptarėme šį klausimą.	pirms tam	Pirms tam mēs jau apspriedām šo jautājumu.	enne seda	Enne seda olime seda küsimust juba arutanud.	áður en það	Áður höfðum við þegar rætt þetta mál.
2198:此时	此时	此时	u ovom trenutku	U ovom trenutku, kiša napolju je postala još jača.	v tem trenutku	V tem trenutku je zunaj začelo še močneje deževati.	šiuo metu	Šiuo metu lietus lauke dar labiau sustiprėjo.	šajā brīdī	Šajā brīdī ārā lietus kļuva vēl stiprāks.	sel hetkel	Sel hetkel läks vihm väljas veel tugevamaks.	á þessu augnabliki	Á þessu augnabliki varð rigningin úti enn meiri.
2200:从不	从不	从不	nikada	On nikada ne koristi telefon dok radi.	nikoli	Nikoli se ne igra s telefonom med delom.	niekada	Jis niekada nežaidžia telefonu dirbdamas.	nekad	Viņš nekad nelieto telefonu darba laikā.	mitte kunagi	Ta ei mängi töö ajal kunagi telefoniga.	aldrei	Hann leikur sér aldrei í símanum meðan hann vinnur.
2206:促销	促销	促销	promocija; prodajna akcija	Supermarket ovog vikenda ima promotivnu akciju.	promocija; prodajna akcija	Supermarket ima ta konec tedna promocijsko akcijo.	akcija; pardavimo skatinimas	Savaitgalį prekybos centre vyksta akcija.	akcija; pārdošanas veicināšana	Lielveikalā nedēļas nogalē ir akcija.	kampaania; müügiedendus	Supermarketis on sel nädalavahetusel kampaania.	kynning; útsala	Matvöruverslunin er með kynningu um helgina.
2208:存放	存放	存放	odložiti; čuvati	Molim vas, ostavite prtljag na recepciji.	shraniti; hraniti	Prosimo, shranite prtljago na recepciji.	laikyti; saugoti	Prašome bagažą palikti registratūroje.	uzglabāt; glabāt	Lūdzu, atstājiet bagāžu reģistratūrā.	hoiule panema; hoidma	Palun jätke pagas vastuvõttu.	geyma; setja í geymslu	Vinsamlegast geymið farangurinn í móttökunni.
2209:存款	存款	存款	depozit; štednja	Svakog meseca uštedi određenu sumu novca.	depozit; prihranki	Vsak mesec prihrani določen znesek.	indėlis; santaupos	Ji kiekvieną mėnesį sutaupo tam tikrą pinigų sumą.	noguldījums; uzkrājumi	Viņa katru mēnesi ietaupa noteiktu naudas summu.	hoius; säästud	Ta säästab iga kuu kindla summa raha.	innistæða; sparnaður	Hún leggur til hliðar ákveðna upphæð í hverjum mánuði.
2215:打断	打断	打断	prekinuti	Molim vas, ne prekidajte druge dok govore.	prekinjati	Prosimo, ne prekinjajte drugih, ko govorijo.	pertraukti	Prašome nepertraukti kitų, kai jie kalba.	pārtraukt	Lūdzu, nepārtrauciet citus, kad viņi runā.	katkestama	Palun ärge katkestage teisi, kui nad räägivad.	trufla; grípa fram í	Vinsamlegast ekki grípa fram í fyrir öðrum þegar þeir tala.
2216:打破	打破	打破	razbiti; slomiti	Slučajno je razbio jednu čašu.	razbiti; zlomiti	Po nesreči je razbil kozarec.	sudaužyti; sulaužyti	Jis netyčia sudaužė puodelį.	sasist; salauzt	Viņš nejauši sasita krūzi.	lõhkuma; purustama	Ta lõhkus kogemata ühe tassi.	brjóta; mölva	Hann braut óvart bolla.
2218:大胆	大胆	大胆	smeo; odvažan	Iznela je jednu smelu ideju.	drzen; pogumen	Predlagala je drzno idejo.	drąsus; ryžtingas	Ji pasiūlė drąsią idėją.	drosmīgs; pārdrošs	Viņa izteica drosmīgu ideju.	julge; söakas	Ta pakkus välja julge idee.	djarfur; hugrakkur	Hún lagði fram djarfa hugmynd.
2219:大多	大多	大多	uglavnom; većina	Većina učenika ovde dolazi iz lokalnog kraja.	večinoma; večina	Večina tukajšnjih učencev prihaja iz lokalnega okolja.	daugiausia; dauguma	Dauguma čia esančių mokinių yra vietiniai.	pārsvarā; lielākā daļa	Lielākā daļa šeitējo studentu ir vietējie.	enamasti; enamik	Enamik siinseid õpilasi on kohalikud.	að mestu leyti; flestir	Flestir nemendurnir hér eru úr heimabyggð.
2220:大会	大会	大会	konferencija; opšti sastanak	Skupština kompanije biće održana u petak ujutru.	konferenca; zbor	Konferenca podjetja bo v petek dopoldne.	konferencija; visuotinis susirinkimas	Įmonės konferencija vyks penktadienio rytą.	konference; kopsapulce	Uzņēmuma sapulce notiks piektdienas rītā.	konverents; üldkoosolek	Ettevõtte koosolek toimub reede hommikul.	ráðstefna; aðalfundur	Fundurinn hjá fyrirtækinu verður haldinn á föstudagsmorgun.
2221:大力	大力	大力	snažno; energično	Škola snažno podržava učenike da učestvuju u takmičenju.	močno; odločno	Šola močno podpira učence pri udeležbi na tekmovanju.	stipriai; energingai	Mokykla stipriai remia mokinių dalyvavimą varžybose.	spēcīgi; enerģiski	Skola spēcīgi atbalsta skolēnu dalību sacensībās.	tugevalt; jõuliselt	Kool toetab tugevalt õpilaste osalemist võistlusel.	af krafti; eindregið	Skólinn styður eindregið nemendur við að taka þátt í keppninni.
2222:大妈	大妈	大妈	tetka; starija žena	Starija žena iz prizemlja svakog jutra ide na ples.	teta; starejša ženska	Starejša gospa spodaj gre vsako jutro plesat.	tetulė; vyresnė moteris	Vyresnė moteris apačioje kas rytą eina šokti.	tante; vecāka sieviete	Vecākā sieviete lejā katru rītu iet dejot.	tädi; vanem naine	Allkorruse tädi käib igal hommikul tantsimas.	frænka; eldri kona	Eldri konan niðri fer að dansa á hverjum morgni.
2223:大米	大米	大米	pirinač	Pirinač kod kuće je skoro potrošen.	riž	Riža doma je skoraj porabljena.	ryžiai	Namuose ryžiai beveik baigėsi.	rīsi	Mājās rīsi drīz būs beigušies.	riis	Kodus on riis peaaegu otsas.	hrísgrjón	Hrísgrjónin heima eru næstum búin.
2224:大脑	大脑	大脑	mozak	Dovoljno sna je veoma važno za mozak.	možgani	Dovolj spanja je zelo pomembno za možgane.	smegenys	Pakankamas miegas yra labai svarbus smegenims.	smadzenes	Pietiekams miegs ir ļoti svarīgs smadzenēm.	aju	Piisav uni on ajule väga tähtis.	heili	Nægur svefn er mjög mikilvægur fyrir heilann.
2225:大批	大批	大批	veliki broj; velika grupa	Veliki broj turista nagrnuo je u turističko područje.	veliko število; velika količina	Veliko turistov je pridrlo v znamenitost.	didelis skaičius; didelė partija	Daug turistų plūstelėjo į lankytiną vietą.	liels skaits; liela partija	Liels skaits tūristu ieplūda apskates zonā.	suur hulk; suur partii	Suur hulk turiste voolas vaatamisväärsuste piirkonda.	mikill fjöldi; stór lota	Mikill fjöldi ferðamanna streymdi inn á ferðamannasvæðið.
2227:大事	大事	大事	veliki događaj; važna stvar	Selidba je za njihovu porodicu velika stvar.	pomemben dogodek	Selitev je za njihovo družino velika stvar.	svarbus įvykis	Persikraustymas jų šeimai yra svarbus įvykis.	liels notikums; svarīga lieta	Pārcelšanās viņu ģimenei ir liels notikums.	suur sündmus	Kolimine on nende pere jaoks suur sündmus.	stórviðburður; stórmál	Að flytja er stórmál fyrir fjölskyldu þeirra.
2230:大爷	大爷	大爷	stariji čovek; stric	Taj stariji čovek svakog dana igra šah u parku.	stric; starejši gospod	Tisti starejši gospod vsak dan igra šah v parku.	vyresnis vyras; dėdė	Tas vyresnis vyras kasdien parke žaidžia šachmatais.	vecāks vīrietis; onkulis	Tas vecais kungs katru dienu spēlē šahu parkā.	vanem mees; onu	See vanem mees mängib iga päev pargis malet.	eldri maður; frændi	Sá eldri maður teflir í garðinum á hverjum degi.
2231:大于	大于	大于	veće od	Pet je veće od tri; to je jednostavno poređenje.	večje od	Pet je več kot tri; to je preprosta primerjava.	daugiau nei; didesnis už	Penki yra daugiau nei trys; tai paprastas palyginimas.	lielāks par	Pieci ir lielāks par trīs; tas ir vienkāršs salīdzinājums.	suurem kui	Viis on suurem kui kolm; see on lihtne võrdlus.	stærra en	Fimm er stærra en þrír; þetta er einfaldur samanburður.
2232:大众	大众	大众	javnost; mase	Ovaj film je veoma popularan kod javnosti.	javnost; množice	Ta film je zelo priljubljen med javnostjo.	visuomenė; masės	Šis filmas labai populiarus visuomenėje.	sabiedrība; masas	Šī filma ir ļoti populāra sabiedrībā.	avalikkus; rahvamassid	See film on avalikkuse seas väga populaarne.	almenningur; fjöldinn	Þessi mynd er mjög vinsæl meðal almennings.
2233:代	代	代	generacija; doba	Mlađa generacija ima svoj način života.	generacija; doba	Mlajša generacija ima svoj način življenja.	karta; laikotarpis	Jaunoji karta turi savo gyvenimo būdą.	paaudze; laikmets	Jaunākajai paaudzei ir savs dzīvesveids.	põlvkond; ajastu	Nooremal põlvkonnal on oma eluviis.	kynslóð; tímabil	Yngri kynslóðin hefur sinn eigin lífsstíl.
2235:带动	带动	带动	pokrenuti; podstaći	Turizam je pokrenuo razvoj lokalne ekonomije.	spodbujati; poganjati	Turizem je spodbudil razvoj lokalnega gospodarstva.	skatinti; išjudinti	Turizmas paskatino vietos ekonomikos plėtrą.	veicināt; virzīt	Tūrisms veicināja vietējās ekonomikas attīstību.	käivitama; ergutama	Turism on hoogustanud kohaliku majanduse arengut.	knýja áfram; örva	Ferðaþjónusta hefur knúið áfram þróun staðbundins efnahagslífs.
2238:单	单	单	spisak; račun; pojedinačan	Konobar nam je pružio jelovnik.	seznam; račun; enojen	Natakar nam je podal jedilni list.	sąrašas; sąskaita; vienas	Padavėjas mums padavė meniu.	saraksts; rēķins; viens	Viesmīlis mums pasniedza ēdienkarti.	nimekiri; arve; üksik	Kelner ulatas meile menüü.	listi; reikningur; stakur	Þjónninn rétti okkur matseðilinn.
2241:单一	单一	单一	jedinstven; jednostran	Funkcije ovog proizvoda su prilično jednostavne.	enojen; enoten	Funkcije tega izdelka so precej enostavne.	vienas; vienalytis	Šio produkto funkcijos gana paprastos.	vienots; vienveidīgs	Šī produkta funkcijas ir diezgan vienkāršas.	ühekülgne; üksik	Selle toote funktsioonid on üsna lihtsad.	einn; einhæfur	Virkni þessa vöru er frekar einföld.
2243:胆小	胆小	胆小	plašljiv; lako se uplaši	Kao dete je bio veoma plašljiv i bojao se mraka.	plah; boječ	V otroštvu je bil zelo boječ in se je bal teme.	baikštus; lengvai išsigąstantis	Vaikystėje jis buvo labai baikštus ir bijojo tamsos.	bailīgs; viegli izbiedējams	Bērnībā viņš bija ļoti bailīgs un baidījās no tumsas.	arg; kergesti ehmuv	Lapsena oli ta väga arg ja kartis pimedust.	feiminn; auðhræddur	Sem barn var hann feiminn og hræddur við myrkrið.
2246:当年	当年	当年	te godine; u ono vreme	U ono vreme su zajedno radili na selu.	tistega leta; nekoč	Takrat so skupaj delali na podeželju.	tais metais; anais laikais	Tais laikais jie kartu dirbo kaime.	tajā gadā; tolaik	Tolaik viņi kopā strādāja laukos.	tol aastal; neil aegadel	Neil aegadel töötasid nad koos maal.	það ár; í þá daga	Í þá daga unnu þau saman í sveitinni.
2248:当中	当中	当中	među; u sredini	Među drugovima iz razreda, njegove ocene su najbolje.	med; v sredini	Med sošolci ima najboljše ocene.	tarp; viduryje	Tarp klasės draugų jo pažymiai geriausi.	starp; vidū	Starp klasesbiedriem viņa atzīmes ir labākās.	seas; keskel	Klassikaaslaste seas on tema hinded parimad.	meðal; í miðju	Meðal bekkjarfélaganna eru einkunnir hans bestar.
2251:当成	当成	当成	smatrati; tretirati kao	Ovaj neuspeh je shvatila kao priliku za učenje.	šteti za; obravnavati kot	Ta neuspeh je vzela kot priložnost za učenje.	laikyti; traktuoti kaip	Šią nesėkmę ji laikė mokymosi galimybe.	uzskatīt par; uztvert kā	Viņa šo neveiksmi uztvēra kā mācību iespēju.	pidama millekski; käsitama	Ta käsitas seda ebaõnnestumist õppimisvõimalusena.	líta á sem; taka sem	Hún leit á þetta mistök sem tækifæri til að læra.
2252:当作	当作	当作	smatrati; uzeti za	Smatram ga svojim najboljim prijateljem.	šteti za; imeti za	Imam ga za najboljšega prijatelja.	laikyti; priimti kaip	Laikau jį geriausiu draugu.	uzskatīt par; pieņemt kā	Es uzskatu viņu par savu labāko draugu.	pidama; võtma kui	Ma pean teda oma parimaks sõbraks.	líta á sem	Ég lít á hann sem besta vin minn.
2258:到期	到期	到期	isteći; dospeti	Moj pasoš ističe sledećeg meseca.	poteči; zapasti v plačilo	Moj potni list poteče naslednji mesec.	baigtis; sueiti terminui	Mano pasas baigs galioti kitą mėnesį.	beigties termiņam; pienākt termiņam	Manai pasei nākamajā mēnesī beidzas derīguma termiņš.	aeguma; tähtajaks saabuma	Minu pass aegub järgmisel kuul.	renna út; falla í gjalddaga	Vegabréfið mitt rennur út í næsta mánuði.
2259:登	登	登	popeti se; objaviti; prijaviti se	Krenuli su rano ujutru da se popnu na planinu.	povzpeti se; objaviti; prijaviti se	Zgodaj zjutraj so odšli plezat na goro.	kopti; paskelbti; prisijungti	Jie anksti ryte išvyko kopti į kalną.	kāpt; publicēt; pieteikties	Viņi agri no rīta devās kāpt kalnā.	ronima; avaldama; sisse logima	Nad asusid varahommikul teele, et mäkke ronida.	klifra; birta; skrá sig inn	Þau lögðu snemma af stað til að klífa fjallið.
2260:灯光	灯光	灯光	osvetljenje; svetlo	Osvetljenje na sceni je veoma lepo.	osvetlitev; luč	Osvetlitev na odru je zelo lepa.	apšvietimas; šviesa	Scenos apšvietimas labai gražus.	apgaismojums; gaisma	Apgaismojums uz skatuves ir ļoti skaists.	valgustus; valgus	Laval olev valgustus on väga ilus.	lýsing; ljós	Lýsingin á sviðinu er mjög falleg.
2266:低头	低头	低头	spustiti glavu	Spustio je glavu i bacio pogled na telefon.	spustiti glavo	Spustil je glavo in pogledal telefon.	nuleisti galvą	Jis nuleido galvą ir žvilgtelėjo į telefoną.	noliekt galvu	Viņš nolieca galvu un uzmeta skatienu telefonam.	pead langetama	Ta langetas pea ja heitis pilgu telefonile.	lækkar höfuðið	Hann lækkaði höfuðið og leit á símann.
2271:地面	地面	地面	tlo; površina poda	Posle kiše je tlo klizavo, pa treba pažljivo hodati.	tla; površina tal	Po dežju so tla spolzka, zato hodite previdno.	žemė; grindų paviršius	Po lietaus žemė slidi, todėl eikite atsargiai.	zeme; grīdas virsma	Pēc lietus zeme ir slidena, tāpēc ejiet uzmanīgi.	maapind; põrandapind	Pärast vihma on maapind libe, seega kõndige ettevaatlikult.	jörð; gólfyfirborð	Eftir rigninguna er jörðin hál, svo gangið varlega.
2274:地下	地下	地下	podzemni	Ovaj grad ima veliko podzemno parkiralište.	podzemni	To mesto ima veliko podzemno parkirišče.	požeminis	Šis miestas turi didelę požeminę automobilių aikštelę.	pazemes	Šai pilsētai ir liela pazemes autostāvvieta.	maa-alune	Selles linnas on suur maa-alune parkla.	neðanjarðar	Í þessari borg er stórt neðanjarðar bílastæði.
2277:点赞	点赞	点赞	lajkovati; dati palac gore	Mnogi korisnici interneta su lajkovali ovaj video.	všečkati; dati palec gor	Veliko uporabnikov interneta je všečkalo ta video.	pamėgti; paspausti patiktuką	Daug interneto vartotojų pamėgo šį vaizdo įrašą.	patīk; dot īkšķi uz augšu	Daudzi interneta lietotāji atzīmēja šo video ar patīk.	meeldima märkima; pöialt näitama	Paljud netikasutajad märkisid selle video meeldivaks.	líka við; gefa þumal upp	Margir netverjar líkuðu við þetta myndband.
2279:电动	电动	电动	električni; na struju	Kupio je električni bicikl.	električen; na električni pogon	Kupil je električno kolo.	elektrinis; varomas elektra	Jis nusipirko elektrinį dviratį.	elektrisks; ar elektrisko piedziņu	Viņš nopirka elektrisko velosipēdu.	elektriline; elektritoitega	Ta ostis elektrijalgratta.	rafknúinn	Hann keypti rafmagnshjól.
2280:电器	电器	电器	električni aparat	Električni aparati u kuhinji su svi novi.	električna naprava	Električne naprave v kuhinji so vse nove.	elektros prietaisas	Visi virtuvės elektros prietaisai yra nauji.	elektroierīce	Visas virtuves elektroierīces ir jaunas.	elektriseade	Köögis olevad elektriseadmed on kõik uued.	raftæki	Öll raftækin í eldhúsinu eru ný.
2281:电商	电商	电商	e-trgovina	Platforme za e-trgovinu promenile su kupovne navike mnogih ljudi.	e-trgovina	Platforme za e-trgovino so spremenile nakupovalne navade mnogih ljudi.	elektroninė prekyba	Elektroninės prekybos platformos pakeitė daugelio žmonių apsipirkimo įpročius.	e-komercija	E-komercijas platformas ir mainījušas daudzu cilvēku iepirkšanās paradumus.	e-kaubandus	E-kaubanduse platvormid on muutnud paljude inimeste ostuharjumusi.	rafræn verslun	Rafrænar verslunarvettvangar hafa breytt innkaupavenjum margra.
