hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
1154:底下	底下	底下	အောက်မှာ	စားပွဲအောက်မှာ အိတ်တစ်လုံးရှိတယ်။	ខាងក្រោម	ក្រោមតុមានកាបូបមួយ។	ຢູ່ລຸ່ມ	ຢູ່ລຸ່ມໂຕະມີກະເປົາໜຶ່ງ.	मुनि	टेबलमुनि एउटा झोला छ।
1157:点名	点名	点名	အမည်ခေါ်သည်	ဆရာက အတန်းမစခင် အမည်ခေါ်မယ်။	ហៅឈ្មោះ	គ្រូនឹងហៅឈ្មោះមុនចាប់ផ្តើមថ្នាក់។	ເອີ້ນຊື່ກວດຄົນ	ຄູຈະເອີ້ນຊື່ກ່ອນເລີ່ມຫ້ອງຮຽນ.	हाजिरी बोलाउनु	शिक्षकले कक्षा सुरु हुनुअघि हाजिरी बोलाउनुहुन्छ।
1158:点头	点头	点头	ခေါင်းညိတ်သည်	သူမက သဘောတူကြောင်း ပြရန် ခေါင်းညိတ်ခဲ့တယ်။	ងក់ក្បាល	នាងងក់ក្បាលដើម្បីបង្ហាញថាយល់ព្រម។	ພະຍັກໜ້າ	ນາງພະຍັກໜ້າເພື່ອສະແດງວ່າເຫັນດີ.	टाउको हल्लाउनु	उनले सहमति जनाउन टाउको हल्लाइन्।
1159:电动车	电动车	电动车	လျှပ်စစ်ယာဉ်	သူ လျှပ်စစ်ယာဉ်စီးပြီး အလုပ်သွားတယ်။	យានយន្តអគ្គិសនី	គាត់ជិះយានយន្តអគ្គិសនីទៅធ្វើការ។	ພາຫະນະໄຟຟ້າ	ລາວຂີ່ພາຫະນະໄຟຟ້າໄປເຮັດວຽກ.	विद्युतीय सवारीसाधन	ऊ विद्युतीय सवारीसाधन चढेर काममा जान्छ।
1160:电视剧	电视剧	电视剧	ရုပ်မြင်သံကြားဇာတ်လမ်းတွဲ	အမေက ရုပ်မြင်သံကြားဇာတ်လမ်းတွဲ ကြည့်ရတာ ကြိုက်တယ်။	រឿងភាគទូរទស្សន៍	ម្តាយខ្ញុំចូលចិត្តមើលរឿងភាគទូរទស្សន៍។	ລະຄອນໂທລະພາບ	ແມ່ຂອງຂ້ອຍມັກເບິ່ງລະຄອນໂທລະພາບ.	टेलिभिजन धारावाहिक	मेरी आमालाई टेलिभिजन धारावाहिक हेर्न मन पर्छ।
1163:订	订	订	ကြိုတင်မှာသည်; မှာယူသည်	ကျွန်တော် လေယာဉ်လက်မှတ်တစ်စောင် ကြိုတင်မှာပြီးပြီ။	កក់; បញ្ជាទិញ	ខ្ញុំបានកក់សំបុត្រយន្តហោះមួយរួចហើយ។	ຈອງ; ສັ່ງ	ຂ້ອຍຈອງປີ້ຍົນໜຶ່ງໃບແລ້ວ.	बुक गर्नु; अर्डर गर्नु	मैले एउटा हवाई टिकट बुक गरिसकेको छु।
1164:定	定	定	ဆုံးဖြတ်သည်; သတ်မှတ်သည်	အစည်းအဝေးအချိန်ကို သတ်မှတ်ပြီးပြီ။	សម្រេច; កំណត់	ពេលវេលាកិច្ចប្រជុំបានកំណត់រួចហើយ។	ຕັດສິນໃຈ; ກຳນົດ	ເວລາປະຊຸມໄດ້ກຳນົດແລ້ວ.	तय गर्नु; निर्धारण गर्नु	बैठकको समय तय भइसकेको छ।
1165:东部	东部	东部	အရှေ့ပိုင်း	မြို့အရှေ့ပိုင်းမှာ ပန်းခြံအသစ်တစ်ခုရှိတယ်။	ផ្នែកខាងកើត	ផ្នែកខាងកើតនៃទីក្រុងមានសួនច្បារថ្មីមួយ។	ພາກຕາເວັນອອກ	ທາງພາກຕາເວັນອອກຂອງເມືອງມີສວນໃໝ່ໜຶ່ງ.	पूर्वी भाग	सहरको पूर्वी भागमा नयाँ पार्क छ।
1166:动车	动车	动车	အမြန်ရထား	ကျွန်တော်တို့ အမြန်ရထားစီးပြီး ရှန်ဟိုင်းကို သွားမယ်။	រថភ្លើងល្បឿនលឿន	យើងជិះរថភ្លើងល្បឿនលឿនទៅសៀងហៃ។	ລົດໄຟຄວາມໄວສູງ	ພວກເຮົານັ່ງລົດໄຟຄວາມໄວສູງໄປຊຽງໄຮ້.	उच्चगतिको रेल	हामी उच्चगतिको रेल चढेर सांघाई जान्छौँ।
1168:读者	读者	读者	စာဖတ်သူ	ဒီစာအုပ်မှာ လူငယ်စာဖတ်သူများစွာရှိတယ်။	អ្នកអាន	សៀវភៅនេះមានអ្នកអានវ័យក្មេងជាច្រើន។	ຜູ້ອ່ານ	ປຶ້ມເຫຼັ້ມນີ້ມີຜູ້ອ່ານໜຸ່ມສາວຫຼາຍ.	पाठक	यो किताबका धेरै युवा पाठक छन्।
1170:度假	度假	度假	အပန်းဖြေခရီးသွားသည်	သူတို့ ပင်လယ်ကမ်းခြေကို အပန်းဖြေခရီးသွားခဲ့ကြတယ်။	ទៅសម្រាកលំហែ	ពួកគេទៅសម្រាកលំហែនៅមាត់សមុទ្រ។	ໄປພັກຜ່ອນ	ພວກເຂົາໄປພັກຜ່ອນຢູ່ແຄມທະເລ.	छुट्टी मनाउन जानु	उनीहरू समुद्रकिनारमा छुट्टी मनाउन गए।
1173:队	队	队	အသင်း; တန်း	တံခါးဝမှာ လူတစ်တန်း တန်းစီနေတယ်။	ក្រុម; ជួរ	មុខទ្វារមានមនុស្សមួយជួរកំពុងតម្រង់ជួរ។	ທີມ; ແຖວ	ຢູ່ໜ້າປະຕູມີຄົນຢືນເປັນແຖວ.	टोली; लाइन	ढोकामा मानिसहरूको एउटा लाइन छ।
1177:队员	队员	队员	အသင်းဝင်	အသင်းဝင်တိုင်း အလွန်ကြိုးစားတယ်။	សមាជិកក្រុម	សមាជិកក្រុមគ្រប់រូបខិតខំប្រឹងប្រែងណាស់។	ສະມາຊິກທີມ	ສະມາຊິກທີມທຸກຄົນພະຍາຍາມຫຼາຍ.	टोली सदस्य	हरेक टोली सदस्य धेरै मेहनत गर्छ।
1178:队长	队长	队长	အသင်းခေါင်းဆောင်	အသင်းခေါင်းဆောင်က လေ့ကျင့်ရေးကို စီစဉ်နေတယ်။	ប្រធានក្រុម	ប្រធានក្រុមកំពុងរៀបចំការហ្វឹកហាត់។	ຫົວໜ້າທີມ	ຫົວໜ້າທີມກຳລັງຈັດການຝຶກຊ້ອມ.	टोली नेता; कप्तान	टोली नेता प्रशिक्षण मिलाउँदै छन्।
1181:多数	多数	多数	အများစု	ကျောင်းသားအများစုက တရုတ်ဘာသာသင်တန်းကို ရွေးခဲ့ကြတယ်။	ភាគច្រើន	សិស្សភាគច្រើនបានជ្រើសរើសថ្នាក់ភាសាចិន។	ສ່ວນຫຼາຍ	ນັກຮຽນສ່ວນຫຼາຍເລືອກຫ້ອງຮຽນພາສາຈີນ.	बहुमत; अधिकांश	अधिकांश विद्यार्थीले चिनियाँ कक्षा रोजे।
1182:多样	多样	多样	ကွဲပြားစုံလင်သော	ဒီနေရာက လှုပ်ရှားမှုပုံစံတွေ အလွန်စုံလင်တယ်။	ចម្រុះ; ផ្សេងៗគ្នា	ទម្រង់សកម្មភាពនៅទីនេះចម្រុះណាស់។	ຫຼາກຫຼາຍ	ຮູບແບບກິດຈະກຳຢູ່ທີ່ນີ້ຫຼາກຫຼາຍ.	विविध	यहाँका गतिविधिका रूपहरू धेरै विविध छन्।
1185:发出	发出	发出	ထုတ်လွှတ်သည်; ပေးပို့သည်	ဖုန်းက အသံထွက်လာတယ်။	បញ្ចេញ; ផ្ញើចេញ	ទូរស័ព្ទបានបញ្ចេញសំឡេង។	ປ່ອຍອອກ; ສົ່ງອອກ	ໂທລະສັບປ່ອຍສຽງອອກມາ.	निस्काउनु; पठाउनु	मोबाइल फोनले आवाज निकाल्यो।
1186:发送	发送	发送	ပို့သည်	ကျေးဇူးပြု၍ အီးမေးလ်ကို ကျွန်တော့်ဆီ ပို့ပါ။	ផ្ញើ	សូមផ្ញើអ៊ីមែលមកខ្ញុំ។	ສົ່ງ	ກະລຸນາສົ່ງອີເມວໃຫ້ຂ້ອຍ.	पठाउनु	कृपया इमेल मलाई पठाउनुहोस्।
1187:法	法	法	ဥပဒေ; နည်းလမ်း	ဒီနည်းလမ်းက အတော်ရိုးရှင်းတယ်။	ច្បាប់; វិធី	វិធីនេះសាមញ្ញគួរសម។	ກົດໝາຍ; ວິທີ	ວິທີນີ້ຄ່ອນຂ້າງງ່າຍ.	कानुन; विधि	यो विधि तुलनात्मक रूपमा सजिलो छ।
1190:烦	烦	烦	စိတ်ရှုပ်သော; ဒုက္ခပေးသော	ဒီကိစ္စက သူ့ကို အလွန်စိတ်ရှုပ်စေတယ်။	រំខាន; គួរឱ្យធុញ	រឿងនេះធ្វើឱ្យគាត់រំខានចិត្តណាស់។	ລຳຄານ; ຍຸ່ງຍາກ	ເລື່ອງນີ້ເຮັດໃຫ້ລາວລຳຄານຫຼາຍ.	रिस उठेको; झन्झटिलो	यो कुराले उसलाई धेरै झन्झटमा पार्‍यो।
